"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lon","Lat","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL","Processing","project"
"59186","580","Socketed Axe Blade Frag.","","","Wangford Common,Suffolk","Wangford, Brandon, Suffolk IP27, Royaume-Uni","0.5744","52.4274","","None","None","None","","","","","","","","","","","Blade fragment.","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24977778231","https://farm2.staticflickr.com/1604/24977778231_916355f4cb_m.jpg","superuser","BitsandBobsPt2"
"59187","580","Socketed Axe Blade Frag.","","","Wangford Common,Suffolk","Wangford, Brandon, Suffolk IP27, Royaume-Uni","0.5744","52.4274","","None","None","None","","","","","","","","","","","Flattened blade fragment.","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24977778061","https://farm2.staticflickr.com/1647/24977778061_2bce5d1828_m.jpg","superuser","BitsandBobsPt2"
"59188","580","Socketed Axe Blade Frag.","","","Wangford Common,Suffolk","Wangford, Brandon, Suffolk IP27, Royaume-Uni","0.5744","52.4274","","None","None","None","","","","","","","","","","","Socketed axe blade fragment.","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/25071093265","https://farm2.staticflickr.com/1507/25071093265_cdfc78db2b_m.jpg","superuser","BitsandBobsPt2"
"59189","580","Socketed Axe","","","Carshalton Park,Surrey","Carshalton Park, Carshalton, Carshalton, Greater London SM5, Royaume-Uni","-0.1608","51.3618","","None","None","None","","","","","","","","","","","Socketed axe with rectangular socket with triple moulding, chipped blade edge.","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24444221263","https://farm2.staticflickr.com/1666/24444221263_c31fbef447_m.jpg","superuser","BitsandBobsPt2"
"59190","580","Socketed Axe","","","Carshalton Park,Surrey","Carshalton Park, Carshalton, Carshalton, Greater London SM5, Royaume-Uni","-0.1608","51.3618","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24703448519","https://farm2.staticflickr.com/1528/24703448519_305c4c479e_m.jpg","superuser","BitsandBobsPt2"
"59191","580","Socketed Axe","","","Carshalton Park,Surrey","Carshalton Park, Carshalton, Carshalton, Greater London SM5, Royaume-Uni","-0.1608","51.3618","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24440437934","https://farm2.staticflickr.com/1583/24440437934_3817db7107_m.jpg","superuser","BitsandBobsPt2"
"59192","580","Socketed Axe","","Birmingham City Museum & Art Gallery,26.9.68","Carshalton Park,Surrey","Carshalton Park, Carshalton, Carshalton, Greater London SM5, Royaume-Uni","-0.1608","51.3618","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24703448379","https://farm2.staticflickr.com/1681/24703448379_0934d23177_m.jpg","superuser","BitsandBobsPt2"
"59193","580","Socketed Axe Frag.","","","Carshalton Park,Surrey","Carshalton Park, Carshalton, Carshalton, Greater London SM5, Royaume-Uni","-0.1608","51.3618","","None","None","None","","","","","","","","","","","Blade fragment.","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24775483470","https://farm2.staticflickr.com/1610/24775483470_7bd376f736_m.jpg","superuser","BitsandBobsPt2"
"59194","580","Flanged Chisel","","","Carshalton Park,Surrey","Carshalton Park, Carshalton, Carshalton, Greater London SM5, Royaume-Uni","-0.1608","51.3618","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24952963202","https://farm2.staticflickr.com/1554/24952963202_fec437ac0e_m.jpg","superuser","BitsandBobsPt2"
"59195","580","Palstave","","","Carshalton Park,Surrey","Carshalton Park, Carshalton, Carshalton, Greater London SM5, Royaume-Uni","-0.1608","51.3618","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24977777081","https://farm2.staticflickr.com/1480/24977777081_da32f34a7d_m.jpg","superuser","BitsandBobsPt2"
"59196","580","Palstave/Axe Blade Frag.","","","Carshalton Park,Surrey","Carshalton Park, Carshalton, Carshalton, Greater London SM5, Royaume-Uni","-0.1608","51.3618","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24444220623","https://farm2.staticflickr.com/1701/24444220623_aeff1aacd0_m.jpg","superuser","BitsandBobsPt2"
"59197","580","Socketed Axe","","","Carshalton Park,Surrey","Carshalton Park, Carshalton, Carshalton, Greater London SM5, Royaume-Uni","-0.1608","51.3618","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/25071092205","https://farm2.staticflickr.com/1569/25071092205_43e32af997_m.jpg","superuser","BitsandBobsPt2"
"59198","580","Socketed Axe","","","Carshalton Park,Surrey","Carshalton Park, Carshalton, Carshalton, Greater London SM5, Royaume-Uni","-0.1608","51.3618","","None","None","None","","","","","","","","","","","Broken & flattened socket.","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24952962692","https://farm2.staticflickr.com/1472/24952962692_051fe81942_m.jpg","superuser","BitsandBobsPt2"
"59199","580","Socketed Axe","","","Hermitage Hoard, Staffs.","Staffordshire, Royaume-Uni","-2.0572","52.8793","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/25071091905","https://farm2.staticflickr.com/1611/25071091905_d3aaa30c92_m.jpg","superuser","BitsandBobsPt2"
"59200","580","Socketed Spearhead","","","Hermitage Hoard, Staffs.","Staffordshire, Royaume-Uni","-2.0572","52.8793","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24775482610","https://farm2.staticflickr.com/1618/24775482610_17d471da63_m.jpg","superuser","BitsandBobsPt2"
"59201","580","Awl (?)","","","Moyses Hall,West Row,Suffolk","West Row, Bury Saint Edmunds, Suffolk IP28, Royaume-Uni","0.4627","52.35","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24703447329","https://farm2.staticflickr.com/1676/24703447329_959f268335_m.jpg","superuser","BitsandBobsPt2"
"59202","580","Blade Frag.","","","No provenience/location","","0.4627","52.35","","None","None","None","","","","","","","","","","","From sword?","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24952962032","https://farm2.staticflickr.com/1483/24952962032_082900d6f1_m.jpg","superuser","BitsandBobsPt2"
"59203","580","Partial Blade Frag.","","","No prov.,B.M.","","0.4627","52.35","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24952961922","https://farm2.staticflickr.com/1627/24952961922_a917fe4c28_m.jpg","superuser","BitsandBobsPt2"
"59204","580","Socketed Axe","","","Bought in London 1887","","0.4627","52.35","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24440436564","https://farm2.staticflickr.com/1710/24440436564_d536c7e4a7_m.jpg","superuser","BitsandBobsPt2"
"59205","580","Socketed Chisel Frag.?","","","Bought in London 1887.","","0.4627","52.35","","None","None","None","","","","","","","","","","","Partial socketed body.","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/25071091145","https://farm2.staticflickr.com/1510/25071091145_34d89930bd_m.jpg","superuser","BitsandBobsPt2"
"59206","580","Socketed Axe Frag.","","","Bought in London 1887.","","0.4627","52.35","","None","None","None","","","","","","","","","","","Missing blade tip.","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24952961632","https://farm2.staticflickr.com/1561/24952961632_83bcb7ac5f_m.jpg","superuser","BitsandBobsPt2"
"59207","580","Knife","","","Thames, Chiswick.","Chiswick, Londres, Royaume-Uni","-0.2672","51.4876","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24440436254","https://farm2.staticflickr.com/1596/24440436254_0ae22c1ec5_m.jpg","superuser","BitsandBobsPt2"
"59208","580","Knife","","","Thames","La Tamise, Royaume-Uni","-0.6161","51.5856","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/25071090955","https://farm2.staticflickr.com/1614/25071090955_f8004045e8_m.jpg","superuser","BitsandBobsPt2"
"59209","580","Rapier","","","Thames","La Tamise, Royaume-Uni","-0.6161","51.5856","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24977775641","https://farm2.staticflickr.com/1715/24977775641_d5a8673ea6_m.jpg","superuser","BitsandBobsPt2"
"59210","580","Rapier","","","Thames, nr. Runnymede","Runnymede, Windsor Rd, Old Windsor, Surrey SL4 2JL, Royaume-Uni","-0.5545","51.4388","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/25071090765","https://farm2.staticflickr.com/1700/25071090765_84fa9bf3c9_m.jpg","superuser","BitsandBobsPt2"
"59211","580","Rapier","","","Thames","La Tamise, Royaume-Uni","-0.6161","51.5856","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24952961272","https://farm2.staticflickr.com/1657/24952961272_ac30e49a96_m.jpg","superuser","BitsandBobsPt2"
"59212","580","Knife/Rapier","","","Thames, London","Londres, Royaume-Uni","-0.1278","51.5074","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24440435744","https://farm2.staticflickr.com/1560/24440435744_50fd9e87ef_m.jpg","superuser","BitsandBobsPt2"
"59213","580","Tanged Awl/Chisel","","","Thames, Staines.","Staines-upon-Thames, Surrey, Royaume-Uni","-0.5155","51.4315","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24952960902","https://farm2.staticflickr.com/1529/24952960902_cd7325015e_m.jpg","superuser","BitsandBobsPt2"
"59214","580","Tanged Chisel","","","Moyses Hall,West Row,Suffolk","West Row, Bury Saint Edmunds, Suffolk IP28, Royaume-Uni","0.4627","52.35","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24775481360","https://farm2.staticflickr.com/1450/24775481360_07dd556622_m.jpg","superuser","BitsandBobsPt2"
"59215","580","Cast frag.","","B.M. 75. 4-1. 35","R. Thames","La Tamise, Royaume-Uni","-0.6161","51.5856","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24977774941","https://farm2.staticflickr.com/1499/24977774941_7540bfaf80_m.jpg","superuser","BitsandBobsPt2"
"59216","580","Sock. Hammer","","B.M. WG 1757","London,R. Thames,Barnes","Barnes, Londres SW13, Royaume-Uni","-0.2393","51.4753","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24952960392","https://farm2.staticflickr.com/1585/24952960392_bcde9ea456_m.jpg","superuser","BitsandBobsPt2"
"59217","580","Tanged Chisel","","B.M. WG 1761","R. Thames,London,Vauxhall","Vauxhall, Londres SE11, Royaume-Uni","-0.1207","51.4886","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24977774621","https://farm2.staticflickr.com/1621/24977774621_f5491ddc3f_m.jpg","superuser","BitsandBobsPt2"
"59218","580","Socketed Chisel?","","","No locality, Thames?","","-0.1207","51.4886","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/25071089695","https://farm2.staticflickr.com/1520/25071089695_441084e4a4_m.jpg","superuser","BitsandBobsPt2"
"59219","580","Awl?","","","Thames, Richmond","Richmond, Richmond, Grand Londres, Royaume-Uni","-0.3037","51.4613","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/25071089595","https://farm2.staticflickr.com/1712/25071089595_5dd2bde656_m.jpg","superuser","BitsandBobsPt2"
"59220","580","Awl","","","No location","","-0.3037","51.4613","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24775480360","https://farm2.staticflickr.com/1698/24775480360_75b15c3a25_m.jpg","superuser","BitsandBobsPt2"
"59221","580","Blade Frag.","","","No locality","","-0.3037","51.4613","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24444217543","https://farm2.staticflickr.com/1458/24444217543_023035fb78_m.jpg","superuser","BitsandBobsPt2"
"59222","580","Pin","","","No Prov./location","","-0.3037","51.4613","","None","None","None","","","","","","","","","","Bronze Age?","Pin with attached chain (?)","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24952959172","https://farm2.staticflickr.com/1621/24952959172_933c666a4c_m.jpg","superuser","BitsandBobsPt2"
"59223","580","Socketed Spearhead","","","No Prov./location","","-0.3037","51.4613","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24703444309","https://farm2.staticflickr.com/1569/24703444309_88aa15ffe8_m.jpg","superuser","BitsandBobsPt2"
"59224","580","Socketed Axe Frag.","","","South of England","Angleterre, Royaume-Uni","-1.1743","52.3555","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24952958962","https://farm2.staticflickr.com/1465/24952958962_266096c63f_m.jpg","superuser","BitsandBobsPt2"
"59225","580","Flanged Axe","","Colchester Museum,Acton Collection.","No Proven. - Suffolk or Norfolk","","-1.1743","52.3555","","None","None","None","","","","","","","","","","Acton Coll. - part of hoard?","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24952958852","https://farm2.staticflickr.com/1621/24952958852_a57df64da5_m.jpg","superuser","BitsandBobsPt2"
"59226","580","Socketed Axe Frag.","","","South of England","Angleterre, Royaume-Uni","-1.1743","52.3555","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24977773201","https://farm2.staticflickr.com/1455/24977773201_a2f93088f3_m.jpg","superuser","BitsandBobsPt2"
"59227","580","Socketed Axe","","","South of England","Angleterre, Royaume-Uni","-1.1743","52.3555","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24977773071","https://farm2.staticflickr.com/1505/24977773071_0c27d0ea05_m.jpg","superuser","BitsandBobsPt2"
"59228","580","Blade Frag.","","","South of England","Angleterre, Royaume-Uni","-1.1743","52.3555","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24440433544","https://farm2.staticflickr.com/1643/24440433544_d7254c4611_m.jpg","superuser","BitsandBobsPt2"
"59229","580","Socketed Axe","","","South of England","Angleterre, Royaume-Uni","-1.1743","52.3555","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/25044744696","https://farm2.staticflickr.com/1679/25044744696_7de4dfbc80_m.jpg","superuser","BitsandBobsPt2"
"59230","580","Sockted Axe","","","South of England","Angleterre, Royaume-Uni","-1.1743","52.3555","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24444216513","https://farm2.staticflickr.com/1453/24444216513_f9b3cc490d_m.jpg","superuser","BitsandBobsPt2"
"59231","580","Socketed Axe","","","South of England","Angleterre, Royaume-Uni","-1.1743","52.3555","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/25044744226","https://farm2.staticflickr.com/1442/25044744226_b4f799e872_m.jpg","superuser","BitsandBobsPt2"
"59232","580","Socketed Axe","","","South of England","Angleterre, Royaume-Uni","-1.1743","52.3555","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24775478650","https://farm2.staticflickr.com/1574/24775478650_e54cf8a263_m.jpg","superuser","BitsandBobsPt2"
"59233","580","Haft Flanged Axe","","Reading Museum, SC 255.45","R. Thames,Berks,Tilehurst","Tilehurst, West Berkshire, Royaume-Uni","-1.0561","51.4551","","None","None","None","180","79","","","","matt dark brown; undamaged","","","","","","","MJR,JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24444215943","https://farm2.staticflickr.com/1509/24444215943_962c792642_m.jpg","superuser","BitsandBobsPt2"
"59234","580","Ferrule","","London British Museum, 94. 12-10. 49","R. Thames,Bucks,Taplow","Taplow, Buckinghamshire, Royaume-Uni","-0.688","51.5322","","None","None","None","","","","","","black; seams down sides","","","","","","","MJR,JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24703442729","https://farm2.staticflickr.com/1667/24703442729_34b0d45f96_m.jpg","superuser","BitsandBobsPt2"
"59235","580","Spearhead","","London, British Museum, 62. 7-19. 10","Berks,West Hagbourne,Hagbourne Hill","Hagbourne Hill, Didcot, Oxfordshire OX11, Royaume-Uni","-1.2863","51.575","","None","None","None","70 ex","13 ex","","","","dark green/black, blade edges damaged, tip broken off","","","","","","","MJR,JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24444215653","https://farm2.staticflickr.com/1617/24444215653_c4341793ce_m.jpg","superuser","BitsandBobsPt2"
"59236","580","Spearhead","","London, British Museum, 61. 9-20. 6","Berks,West Hagbourne,Hagbourne Hill","Hagbourne Hill, Didcot, Oxfordshire OX11, Royaume-Uni","-1.2863","51.575","","None","None","None","97","17","","","","black, undamaged","","","","Hoard of 5 objects","","","MJR,JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24775478070","https://farm2.staticflickr.com/1456/24775478070_d709882108_m.jpg","superuser","BitsandBobsPt2"
"59237","580","Flanged Axe","","London, British Museum, 1923. 10-10. 1","Suffolk","Suffolk, Royaume-Uni","0.9708","52.1872","","None","None","None","167","100","","","","","","","","","","","MJR,JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24703442169","https://farm2.staticflickr.com/1487/24703442169_2659e28cca_m.jpg","superuser","BitsandBobsPt2"
