"id","old_findID","fromdate","todate","fourFigureLat","fourFigureLon"
480320,"PUBLIC-B59ED8",-2000,-1000,50.079285,-5.565627
480016,"PUBLIC-A14294",-2150,-1500,50.088689,-5.552343
479944,"PUBLIC-96E802",-2500,-800,50.088689,-5.552343
479943,"PUBLIC-96C6A0",-2500,-800,50.088689,-5.552343
479726,"PUBLIC-6CC982",-2500,-1500,50.088689,-5.552343
479723,"PUBLIC-6C9821",-2500,-1500,50.088689,-5.552343
479630,"SWYOR-5B6824",-2500,-1500,53.60422141,-1.714341
479556,"SUR-592CA4",-1500,-1000,51.569581,-1.121271
479496,"CORN-4E0CB1",-2100,-1150,50.079285,-5.565627
479495,"CORN-4DF028",-2100,-1150,50.079285,-5.565627
479162,"CORN-203EA3",-2100,-1150,50.079285,-5.565627
479161,"CORN-201DD7",-2100,-1150,50.079285,-5.565627
479119,"CORN-0A50E4",-2100,-1150,50.079285,-5.565627
479118,"CORN-0A0BB1",-2100,-1150,50.079285,-5.565627
479116,"CORN-09C494",-2100,-1150,50.079285,-5.565627
479103,"PUBLIC-070F31",-2500,-1500,50.088689,-5.552343
479101,"PUBLIC-06D7A5",-8300,-4500,50.088689,-5.552343
479100,"PUBLIC-06B384",-2500,-1500,50.088689,-5.552343
479082,"CORN-F4C6A2",-2100,-1150,50.079285,-5.565627
479081,"CORN-F47327",-2100,-1150,50.079285,-5.565627
479008,"PUBLIC-C97B83",-2500,-800,50.088689,-5.552343
479003,"PUBLIC-C757E7",-2500,-800,50.088689,-5.552343
478971,"PUBLIC-C15EB6",-2500,-1500,50.088689,-5.552343
478958,"PUBLIC-B5E4E5",-2500,-1500,50.088689,-5.552343
478956,"PUBLIC-B5C232",-2500,-1500,50.088689,-5.552343
478792,"GLO-34D3C5",-1500,-1150,51.886632,-2.466349
478785,"GLO-348172",-2800,-1500,51.832024,-2.610904
478778,"GLO-3435C7",-1500,-800,51.823033,-2.610783
478711,"PUBLIC-2FB5A2",-2500,-1500,50.088689,-5.552343
478554,"SUR-1BE003",-2000,-1700,50.949913,-1.232654
478425,"PUBLIC-080B41",-2500,-1500,50.088689,-5.552343
478139,"PUBLIC-DCB3A2",-2100,-1500,50.088689,-5.552343
478136,"PUBLIC-DC8CE3",-2100,-1500,50.088689,-5.552343
478134,"PUBLIC-DC69B5",-2100,-1500,50.088689,-5.552343
478032,"HAMP-A28663",-1000,-750,51.312092,-1.929649
477927,"BERK-9FDEF4",-1150,-700,51.948165,-1.259389
477850,"PUBLIC-8F6E63",-2500,-800,50.088689,-5.552343
477725,"NARC-889BB3",-1500,-1150,52.276275,-0.72628
477534,"NLM-75C390",-2100,-1500,53.623639,-0.625593
477504,"NLM-74D9A7",-2150,-1500,53.623639,-0.625593
477183,"PUBLIC-382C88",-4500,-1500,50.088689,-5.552343
477174,"PUBLIC-36C688",-2500,-1500,50.088689,-5.552343
477172,"PUBLIC-3679B2",-2500,-1500,50.088689,-5.552343
477163,"PUBLIC-35BE13",-4500,-1500,50.088689,-5.552343
477161,"PUBLIC-354B47",-2500,-1500,50.088689,-5.552343
477160,"PUBLIC-351331",-2500,-800,50.088689,-5.552343
477155,"PUBLIC-347992",-2500,-1500,50.088689,-5.552343
477145,"PUBLIC-26F2A6",-2500,-1500,50.088689,-5.552343
476945,"SWYOR-1F7502",-1000,-800,53.838391,-0.542582
476321,"SUR-E3F467",-2200,-1900,53.387213,-0.40767
475863,"PUBLIC-B72BD4",-2500,-800,50.088689,-5.552343
475822,"CORN-A52C27",-2100,-1150,50.088689,-5.552343
475821,"CORN-A51DA3",-2100,-1150,50.088689,-5.552343
475820,"CORN-A50BC2",-2100,-1150,50.088689,-5.552343
475818,"CORN-A4F9C6",-2100,-1150,50.088689,-5.552343
475817,"CORN-A4E471",-2100,-1150,50.088261,-5.566294
475816,"PUBLIC-A4E437",-2500,-1500,50.088689,-5.552343
475815,"CORN-A4CC35",-2100,-1150,50.088689,-5.552343
475813,"CORN-A49C55",-2100,-1150,50.088261,-5.566294
475809,"CORN-A457A5",-1500,-1200,50.088261,-5.566294
475807,"CORN-A42257",-1500,-1200,50.088261,-5.566294
475805,"CORN-A3D341",-2000,-1000,50.088689,-5.552343
475804,"CORN-A3A198",-1500,-1200,50.088261,-5.566294
475796,"CORN-A0A5A8",-2100,-1150,50.088689,-5.552343
475262,"PUBLIC-5471F4",-2100,-700,50.079713,-5.551678
475248,"PUBLIC-52F154",-4500,-800,50.088689,-5.552343
475177,"BERK-4FB102",-1400,-800,51.471674,-1.267128
475145,"BERK-4F1825",-1400,-800,51.471674,-1.267128
474948,"NARC-3B6226",-1500,-800,52.294409,-0.740423
474716,"PUBLIC-2A3243",-2500,-1500,50.088689,-5.552343
474703,"PUBLIC-2725C6",-1500,-800,50.088689,-5.552343
474665,"PUBLIC-21CAA2",-2500,-1500,50.088689,-5.552343
474654,"PUBLIC-20AFB5",-1500,-800,50.088689,-5.552343
474624,"LEIC-149182",,,52.7462272,-0.97928098
474616,"PUBLIC-130177",-2500,-1500,50.088689,-5.552343
474559,"DOR-0A6771",-2500,-1500,51.041929,-2.315176
474558,"DOR-0A5506",-2500,-1500,51.041929,-2.315176
474537,"DOR-007CB2",-2500,-1500,51.041966,-2.300912
474536,"DOR-006960",-2500,-1500,51.041929,-2.315176
474534,"DOR-004D74",-2500,-1500,51.041966,-2.300912
474520,"PUBLIC-FF8D17",-2100,-1500,50.079285,-5.565627
474513,"LEIC-FF1038",,,52.7462272,-0.97928098
474030,"CORN-D742B5",-2500,-1500,54.39771,-0.72308
473963,"ESS-D27074",-1150,-700,51.866036,1.04872
473801,"DOR-CF48C1",-2350,-1500,51.041929,-2.315176
473757,"PUBLIC-CDF0F5",-1500,-700,50.079285,-5.565627
473675,"PUBLIC-CC5F62",-2150,-800,50.088689,-5.552343
473634,"PUBLIC-C0F983",-2100,-1500,50.079285,-5.565627
473324,"LEIC-B773B7",-2150,-800,52.845096,-0.976964
472593,"BERK-506267",-1500,-1150,51.560697,-1.135867
472303,"KENT-39D9B8",-1000,-800,51.156986,0.615544
472255,"WAW-29BE65",-2500,-1500,52.317994,-1.487961
472163,"SWYOR-271817",-1000,-800,55.23102,-1.78143
472109,"SWYOR-258164",-2150,-1500,53.404267,-1.219313
472098,"PUBLIC-255736",-2100,-700,50.079285,-5.565627
471829,"WMID-11DAE0",-1400,-1250,52.669308,-1.690895
471667,"PUBLIC-E99F83",-2100,-800,50.088689,-5.552343
471210,"SUR-AA70E1",-1500,-500,51.307054,-0.911101
471207,"SUR-AA5DE1",-1500,-500,51.248699,-0.511287
471173,"WMID-A90962",-2150,-800,52.346039,-2.089501
470979,"WMID-94A053",-2500,-800,52.328047,-2.104138
470826,"LEIC-912847",-2100,-800,52.745837,-0.934848
470802,"PUBLIC-90B952",-2150,-1500,50.079285,-5.565627
470740,"PUBLIC-8257D2",-2100,-800,50.079713,-5.551678
470737,"PUBLIC-81E204",-1500,-800,50.079713,-5.551678
470654,"SUR-800415",-1000,-800,51.181793,-0.227284
470252,"BH-3E31A6",,,51.91392,0.092208
470207,"NCL-3CF143",-2500,-1500,55.15005,-1.7348
470159,"PUBLIC-3A9656",-2500,-1500,50.088689,-5.552343
470146,"PUBLIC-2FFCD7",-2500,-800,50.088689,-5.552343
470100,"LEIC-2BE776",-2500,-1500,52.685661,-1.306153
470045,"LEIC-2A7E53",-1450,-800,52.522799,-1.146595
470044,"NARC-2A7C57",-2150,-1150,52.143609,-0.949272
469914,"PUBLIC-249BD4",-2500,-1500,50.088689,-5.552343
469858,"LEIC-170C10",-1400,-800,52.217998,1.336356
469749,"SUR-13EE54",-2200,-1500,51.096067,-0.530475
469680,"PUBLIC-113510",-2100,-700,50.079285,-5.565627
469567,"LEIC-FFEE16",-2150,-800,52.512404,-0.969971
468595,"SUR-7D5C15",-1000,-800,51.204293,-0.555663
468206,"PUBLIC-32E973",-2500,-1500,50.088689,-5.552343
468146,"PUBLIC-1E1F33",-2500,-1500,50.079713,-5.551678
468123,"PUBLIC-1AEB68",-2500,-1500,50.079713,-5.551678
468121,"PUBLIC-1AB514",-2500,-1500,50.079713,-5.551678
468117,"PUBLIC-1A5743",-8300,-4500,50.079713,-5.551678
468114,"PUBLIC-1A1E42",-2500,-1500,50.079713,-5.551678
467892,"PUBLIC-096336",-2500,-1500,50.079713,-5.551678
467883,"PUBLIC-05C957",-2500,-1500,50.079713,-5.551678
467771,"PUBLIC-FFA965",-1500,-800,50.088689,-5.552343
467683,"PUBLIC-F311D4",-2500,-1500,50.079285,-5.565627
467384,"PUBLIC-DC5BA7",-1500,-800,50.079285,-5.565627
467144,"PUBLIC-C89383",-1500,-800,50.079285,-5.565627
466980,"PUBLIC-B39358",-1500,-800,50.079285,-5.565627
466979,"PUBLIC-B338B0",-1500,-800,50.079285,-5.565627
466972,"PUBLIC-B2A1C1",-1500,-800,50.079285,-5.565627
466936,"CORN-9AE177",-2100,-700,50.134847,-5.513773
466935,"CORN-9A9EE3",,,50.134847,-5.513773
466520,"PUBLIC-5CD263",-1500,-800,50.079285,-5.565627
466377,"PUBLIC-56A473",-1500,-800,50.079285,-5.565627
466362,"PUBLIC-5637B7",-1500,-800,50.079285,-5.565627
466323,"PUBLIC-4B6AA5",-2500,-1500,50.079285,-5.565627
465829,"WMID-2B3544",-2000,-1600,52.768417,-1.793943
465724,"PUBLIC-1DEAE7",-2500,-800,50.079285,-5.565627
465723,"PUBLIC-1D7D85",-2500,-800,50.079285,-5.565627
465684,"PUBLIC-17B572",-2500,-800,50.079285,-5.565627
465682,"PUBLIC-176801",-2500,-1500,50.079285,-5.565627
465678,"PUBLIC-171BC8",-2150,-800,50.079285,-5.565627
465673,"PUBLIC-16D9C3",-1500,-800,50.079285,-5.565627
465604,"LEIC-F1E5D7",-2100,-800,52.254935,-1.459388
465345,"ESS-D91037",-1150,-800,51.852814,1.207586
465003,"NCL-ADCFD5",-3300,-2100,55.38395,-1.92263
464999,"NCL-ADAA17",-3300,-2100,55.38395,-1.92263
464884,"PUBLIC-9B2C03",-2100,-700,50.079285,-5.565627
464793,"PUBLIC-81D2E6",-2500,-1500,50.079285,-5.565627
464784,"PUBLIC-772EE7",-2500,-1500,50.079285,-5.565627
464739,"PUBLIC-6F4FC4",-1500,-800,50.079285,-5.565627
464550,"WILT-48E1F3",-2100,-1500,51.401944,-1.857635
464429,"SUR-32A7C1",-1500,-1150,51.077543,-0.488235
464387,"HAMP-2F8427",-1150,-800,51.076325,-1.316212
464328,"LANCUM-1F3187",-2400,-1500,54.16783577,-2.84393369
464260,"NARC-1D6350",-2500,-1500,52.356683,-0.679917
464216,"NCL-1B1226",-1000,-800,54.303804,-1.340704
464208,"LIN-1ADC00",-2500,-1500,53.268782,0.247754
464179,"LIN-19B1D1",-2500,-1500,53.268782,0.247754
463768,"LVPL-B52337",-1500,-800,52.845319,-2.996231
463518,"SUR-9ED451",-1500,-700,51.103695,-1.387222
463490,"SUR-9DC4E4",-1500,-700,51.18922,-0.126824
463435,"SWYOR-9C0454",-2200,-1600,54.12213331,-1.0528811
463351,"PUBLIC-8F36B6",-2500,-1500,50.079285,-5.565627
463292,"PUBLIC-8AD152",-2000,-1000,50.079285,-5.565627
463280,"PUBLIC-8A7674",-2000,-1000,50.079285,-5.565627
463001,"BERK-724EC7",-1150,-800,51.740915,-1.190367
462928,"PUBLIC-607AD5",-2100,-1500,50.079285,-5.565627
462746,"LIN-340891",-2500,-1500,53.261461,0.157404
462685,"PUBLIC-271378",-2500,-1500,50.079285,-5.565627
462647,"LIN-207EF7",-2000,-1700,53.153194,-0.386432
462391,"PUBLIC-0872C1",-2500,-1500,50.079285,-5.565627
462351,"PUBLIC-06CD56",-2500,-1500,50.079285,-5.565627
462285,"PUBLIC-F680D8",-2150,-800,50.079285,-5.565627
462279,"PUBLIC-F65B64",-2150,-800,50.079285,-5.565627
462215,"LIN-F3A243",-2500,-1500,53.270171,0.17284
461994,"PUBLIC-DAE625",-1600,-800,51.202883,1.291061
461685,"ESS-8C03E6",-1150,-800,51.878105,0.54096
461554,"PUBLIC-7C9E72",-1500,-800,50.079285,-5.565627
461488,"DEN-77E054",2050,1700,53.22201252,-3.09482137
461458,"LIN-76C558",-2500,-1500,53.261461,0.157404
461227,"LIN-63F291",-1150,-950,53.261461,0.157404
461018,"PUBLIC-5155C5",-1500,-500,53.776907,-0.666117
460684,"PUBLIC-096F86",-2500,-1500,50.079285,-5.565627
460644,"WILT-F9DDA2",-1500,-300,51.07817823,-1.81580485
460422,"LEIC-E02F07",-2150,-800,52.521263,-0.955025
460305,"LEIC-CBDDD1",-2150,-800,52.515703,-1.470931
460204,"PUBLIC-7E3BB1",-1150,-300,50.079285,-5.565627
460139,"LEIC-77D6E6",-2150,100,52.452498,-1.412828
459945,"PUBLIC-52EC35",-2500,-1500,50.079285,-5.565627
459892,"SWYOR-50B9D5",-1300,-1140,53.582934,-1.064974
459689,"NMS-4115B2",-1000,-700,52.679953,0.868382
459679,"NMS-3DCA90",-1600,-700,52.523294,1.020339
459657,"NMS-3CC0A2",-2000,-1700,52.941701,1.183396
458783,"PUBLIC-D1C0C5",-1200,-700,51.527709,-2.217617
458779,"PUBLIC-D1A4A6",-2500,-1500,51.527709,-2.217617
458653,"PUBLIC-CEE337",-1500,-700,51.932852,-3.426789
458591,"PUBLIC-CD7A40",-2500,-800,50.079285,-5.565627
458531,"PUBLIC-BF4577",-2150,-800,50.079285,-5.565627
458481,"SUR-BD3084",-1000,-800,51.527363,-1.641023
458455,"NCL-BCC384",-1500,-1100,55.03352,-1.98589
458394,"NMS-BA8E53",-1000,-700,52.356686,1.199909
458330,"BERK-A91506",-1500,-1150,51.373654,-1.426727
458084,"SWYOR-8E7758",-1500,-800,53.428607,-0.887757
458073,"CORN-840547",-2100,-1500,50.079285,-5.565627
457997,"CORN-5B1303",-2100,-1500,50.079285,-5.565627
457804,"ESS-3D3A23",-2500,-1500,51.876515,0.613518
457453,"LON-137977",,,51.487798,-0.244249
457268,"SWYOR-FF2D11",-2500,-1500,53.645228,-0.98796
457000,"GLO-BBC0C6",-1100,-800,51.608132,-2.405727
456716,"LEIC-929AA3",-2500,-1500,52.745837,-0.934848
456657,"GAT-8FC808",,,52.00395173,-4.92976253
456228,"PUBLIC-5006C6",-2500,-1500,50.079285,-5.565627
456227,"PUBLIC-4FE3B2",-2500,-1500,50.079285,-5.565627
456123,"GLO-2D5BA0",-2100,-800,50.957857,-2.912605
456097,"SWYOR-2CB2F5",-2150,-1500,53.98074,-1.437305
455505,"PUBLIC-E9FC04",-2150,-1500,50.079285,-5.565627
454801,"PUBLIC-710228",-1500,-300,50.079285,-5.565627
454794,"PUBLIC-700712",-6500,-800,50.079285,-5.565627
454790,"PUBLIC-6F92B7",-1500,-800,50.079285,-5.565627
454627,"PUBLIC-697632",-2500,-1500,50.079285,-5.565627
454451,"PUBLIC-569DE1",-2300,-2050,51.678787,-2.681154
454439,"PUBLIC-563066",-2050,-1700,51.675141,-3.852564
454347,"SWYOR-42F9C4",-2500,-1500,53.310445,-0.755748
454115,"PUBLIC-067EE1",-2500,-1500,50.079285,-5.565627
453745,"PUBLIC-DBC034",-2500,-800,50.079285,-5.565627
453733,"PUBLIC-DB4DE0",-2500,-800,50.079285,-5.565627
453731,"WILT-DB2FE5",-900,-700,51.473853,-2.159768
453699,"DEV-D9F1E2",-1000,-800,50.40236128,-3.56324672
453614,"PUBLIC-D62992",-2500,-1500,50.079285,-5.565627
453609,"PUBLIC-D60477",-2300,-2050,51.665917,-3.172573
453607,"PUBLIC-D5FE61",-2500,-1500,50.079285,-5.565627
453460,"SUSS-C44E13",-2150,-800,50.752177,0.181749
453336,"PUBLIC-B31706",-2150,-800,50.079285,-5.565627
453100,"PUBLIC-AB9B35",-2500,-1500,50.079285,-5.565627
453071,"PUBLIC-9EBF74",-2150,-1150,50.079285,-5.565627
453026,"SUR-9AE561",-1000,-800,51.155045,-0.242609
452996,"PUBLIC-96C805",-2150,-800,50.079285,-5.565627
452975,"SUR-890706",-2500,-1500,51.323306,-0.738499
452974,"SUR-88FB04",-2500,-1500,51.323306,-0.738499
452973,"SUR-88E8E2",-2500,-1500,51.323306,-0.738499
452965,"SUR-87B6F5",-1500,-700,52.13979,-0.58405
452713,"PUBLIC-6DE338",-1500,-750,51.419422,-1.627488
452697,"DOR-6D7BA7",-2100,-1500,50.654737,-2.468183
451519,"NCL-D85A68",-2150,-700,54.114957,-0.379907
451518,"NCL-D84E17",-2150,-700,54.114957,-0.379907
451517,"NCL-D82A83",-2150,-1500,54.114957,-0.379907
451055,"PUBLIC-A268C0",-2150,-800,50.079285,-5.565627
450966,"PUBLIC-9BD5E6",-950,-750,51.640673,-2.984055
450846,"PUBLIC-8E3233",-2500,-1500,50.079285,-5.565627
450246,"PUBLIC-496574",-950,-750,51.4215187,-3.32451035
450243,"SOM-4956E1",-2500,-800,51.300643,-2.761604
450238,"PUBLIC-494006",-2050,-1700,52.07204898,-3.00810352
450229,"PUBLIC-491928",-1500,-1150,52.125984,-3.009321
450224,"DUR-490921",-2500,-1500,51.797573,-2.13191
450217,"DUR-48EE03",-2500,-1500,51.797573,-2.13191
450205,"DUR-48BFC3",-2500,-1500,51.797573,-2.13191
450104,"PUBLIC-4425B2",-1600,-1000,51.3478791,-2.21676275
449898,"HAMP-333398",-1600,-1200,50.940921,-1.232801
449512,"NCL-1C7BE5",-250,-800,53.919622,-0.570209
449290,"PUBLIC-086575",-1500,-750,51.482315,-1.612575
449131,"LEIC-F17241",-2150,-1150,52.513703,-1.132035
448476,"PUBLIC-9E4684",-950,-750,51.646893,-4.819928
447830,"ESS-733843",-1100,-800,51.786287,0.187794
447531,"NARC-5D5F57",-1150,-800,52.172116,-1.138697
447271,"PUBLIC-1EF534",-950,-750,51.392659,-3.481784
446816,"BERK-F8F764",-1500,-1150,51.625402,-1.423561
446765,"PUBLIC-F7D946",-1500,-900,51.688175,-2.608965
446663,"DUR-F4B4B2",-1300,-1000,54.225102,-0.559675
446612,"DUR-F339B2",-2500,-1500,54.106413,-1.405016
446601,"DUR-F2F216",-2300,-800,54.225102,-0.559675
446090,"BERK-D045D1",-1500,-1150,51.625402,-1.423561
445620,"LVPL-8E83D6",-1000,-800,53.5746,-2.84717
445613,"LVPL-8E1731",-1200,-800,53.306423,-2.601738
445397,"NARC-776444",-2150,-1500,52.03797206,-1.24332787
445162,"SOM-630921",-2500,-1500,51.072303,-3.18605
445156,"SOM-62E941",-2500,-1500,51.063168,-3.200088
445139,"ESS-622131",-1500,-1275,51.819993,0.726338
444826,"WMID-498A82",-900,43,52.552508,-2.28165
444786,"SOM-3DAA88",-2500,-1150,51.063168,-3.200088
444785,"SOM-3D5334",-2500,-1150,51.063168,-3.200088
444529,"LEIC-F8A320",-1500,-800,52.79386,-1.363754
444269,"WILT-E3A134",-2150,-1500,51.293984,-1.814944
444063,"WMID-D16B77",-1000,-800,52.678495,-1.779575
444027,"SUR-D02726",-3500,-800,51.249747,0.01893
442844,"BERK-3F46D5",-1250,-100,51.471674,-1.267128
442829,"LVPL-3E6D90",-1150,-800,53.489024,-0.645021
442654,"SUSS-290724",-2300,-2050,50.778602,0.21135
441951,"KENT-BEE262",-2500,-700,51.250154,1.20844
441949,"KENT-BEE085",-2500,-700,51.250154,1.20844
441948,"KENT-BEDE26",-2500,-800,51.250154,1.20844
441946,"KENT-BEDC36",-2500,-800,51.250154,1.20844
441439,"BERK-938712",-1500,-800,51.875865,-1.202472
441390,"SUR-910C71",-1500,-1300,51.547725,-0.703459
440978,"LEIC-3F3994",-1500,-800,52.618436,-0.775458
440718,"KENT-182263",-2500,-1050,51.28642606,-0.02248499
439642,"SWYOR-014544",-2150,-1150,53.834915,-1.104959
439635,"SWYOR-00EF75",-2150,-1150,53.480208,-0.660372
439465,"KENT-EA8D83",-2500,-1150,50.818598,-0.638575
439378,"LEIC-D958C8",-1500,-1150,52.59640132,-1.42567007
438619,"GAT-704577",,,52.75889,-4.105718
438500,"ESS-6B22A3",-1150,-800,51.82113,0.247525
438218,"ESS-57A383",-1600,-800,51.766105,0.302764
437984,"SWYOR-42AC71",-2150,-1700,53.602967,-1.381888
437784,"WAW-F2B395",-1500,-1150,52.327917,-1.795993
437436,"SUR-C80A93",-2000,-1500,51.211812,-0.440891
437304,"LVPL-C31844",-2150,410,53.555945,-2.937373
437199,"LEIC-B261C6",-1400,-1250,52.13943539,-0.55483573
436157,"LEIC-300870",-2500,-1500,52.651337,-0.508451
436081,"LEIC-2394B3",,,52.692911,-1.054506
435732,"GAT-0921C3",,,53.12270772,-3.85444953
435520,"DUR-CBD092",-1100,-800,54.225102,-0.559675
434169,"CORN-138FA4",-2150,-800,50.020312,-5.114438
433617,"CORN-E43286",-2150,-800,50.020312,-5.114438
433463,"WMID-DCC172",-2100,-1900,52.759497,-1.838439
433414,"CORN-B9EAF0",-1500,-1200,50.020312,-5.114438
433217,"HAMP-9FE7C0",-1500,-1150,50.940731,-1.204339
433101,"SUR-8DE6E2",-2000,-1500,51.155045,-0.242609
433053,"SOM-8C2B51",-2150,-1500,51.063168,-3.200088
432989,"LEIC-7D7AC3",,,52.810328,-1.126141
432986,"LEIC-7D2775",,,52.666063,-1.069872
432877,"SOM-76AFF4",-2150,-1500,51.063168,-3.200088
432217,"LEIC-141478",-2150,-800,52.701781,-1.039515
429704,"IOW-BD7F42",-1150,-900,50.74363,-1.321067
429659,"SWYOR-BB3586",-1500,-800,53.817273,-1.150903
429175,"LON-8EE167",-1150,-800,51.480805,0.173141
428077,"BERK-C20087",-1500,-1150,51.625402,-1.423561
427920,"NARC-AB2430",-1700,-1400,52.551727,-0.452833
426639,"HAMP-19FD24",-1500,50,51.792225,-0.870458
426450,"LON-03EE33",-2150,100,51.398977,-0.319531
426449,"LON-03EA84",-2150,100,51.398977,-0.319531
425247,"NARC-5E5E86",-1150,-800,52.341747,-0.988619
425116,"HAMP-58C596",-1150,-800,51.280346,-0.940408
424120,"BERK-DAFD47",-2500,-800,51.642217,-1.221028
424024,"LIN-D80BC8",-1100,-700,52.255072,0.958108
423415,"SWYOR-AEEB45",-1500,-800,53.825814,-1.089961
423209,"SOM-6E0F91",-2500,-800,50.849622,-2.953106
423207,"SOM-6DCC71",-2500,-800,50.849622,-2.953106
423206,"SOM-6D9943",-2500,-800,50.849622,-2.953106
423205,"SOM-6D8331",-2500,-800,50.849622,-2.953106
423170,"SOM-5F1A67",-2100,-800,50.849622,-2.953106
423137,"SOM-5E9541",-2100,-800,50.849622,-2.953106
423111,"SOM-5E2716",-2100,-800,50.849622,-2.953106
423101,"SOM-5DFE83",-2100,-800,50.849622,-2.953106
423060,"SOM-5D4D76",-2500,-800,50.858842,-2.924878
422831,"WAW-496181",-1500,-1150,52.669139,-1.63174544
422710,"ESS-45CDA7",,,51.793621,0.275161
422259,"LEIC-E3FCA7",-2300,-700,52.746478,-1.008904
422248,"LEIC-E30F04",-2300,-700,52.745969,-0.949659
421971,"SWYOR-206D77",-2150,-800,54.019167,-0.627852
421886,"SWYOR-0A11C3",-1500,-800,54.019167,-0.627852
421836,"SOM-FAE342",-2500,-1500,51.238064,-2.703272
421835,"SOM-FADB77",-2500,-1500,51.238064,-2.703272
421834,"SOM-FAD1E3",-2500,-1500,51.238064,-2.703272
421200,"FAKL-8A03D5",,,53.569017,-0.566961
421182,"WMID-883627",-1500,-1150,52.002623,-1.345894
420931,"NCL-7437E6",-1500,-1100,53.194165,-0.115441
420322,"NARC-207036",-2150,-800,52.116378,-0.920703
419691,"BERK-E52E57",-1600,-1200,51.625331,-1.409116
418905,"DUR-8DF7F1",-2500,-1700,53.930955,-0.783059
418477,"LEIC-63FF16",-1500,-800,52.586327,-1.233922
418217,"WMID-4F82A4",-2300,-2000,52.579636,-1.794828
418023,"WILT-3C9EB1",-1150,-800,51.410936,-1.857607
417986,"WMID-3B1420",-2150,-800,52.56165608,-1.79491172
417980,"WMID-3AE711",-2150,-800,52.534138,-2.414213
417740,"HAMP-FE1C52",-1800,-1500,51.087036,-1.744382
417389,"WAW-D148F7",-2150,-800,52.057575,-1.563867
417032,"SWYOR-BA47C3",-1500,-1150,53.488853,-0.629955
416686,"SWYOR-6A0834",-1500,-1150,53.097611,-1.075528
416044,"CORN-2BAA91",-2150,-800,50.529773,-4.893865
415495,"WMID-D65747",-2300,-800,52.67846027,-2.2380883
415252,"WMID-C347F4",-2300,-1000,52.561498,-2.281708
414932,"NCL-A94030",-1550,-1400,55.212986,-1.750093
414872,"LON-A80624",-1150,-800,51.460402,-0.21651
414503,"NARC-80DD14",-2900,-1500,52.170832,-0.977876
413908,"HAMP-1556C2",-2150,-1750,51.046848,-0.974274
413677,"LANCUM-00C632",-1000,-700,54.16783577,-2.84393369
413421,"SUSS-EAED62",-1150,-300,50.88202036,-0.03965691
412725,"LEIC-94CAB2",-3500,-800,52.550538,-0.36438
412717,"LEIC-94ADE4",-2100,-800,52.550538,-0.36438
412353,"LEIC-6B9441",-1500,-800,52.745429,-0.890415
411495,"WAW-DEE317",-1150,-800,52.30894,-1.473398
411202,"DUR-C4D8C4",-1700,-1500,54.223788,-1.526033
410852,"NARC-84A252",-1500,-1150,51.785744,0.216766
410389,"NCL-5A3534",-2500,410,55.033456,-2.126696
410090,"WAW-35A062",-1500,-950,52.057628,-1.578452
409351,"HAMP-DCCD47",-2150,-800,51.136879,-0.986575
409345,"HAMP-DC9DA3",-1300,-1000,52.13979,-0.58405
409273,"NARC-DA14A2",-2150,-1500,52.38364663,-0.67911308
409201,"LIN-C85357",-1300,-1050,53.280928,-0.531619
409197,"SUR-C82695",-2000,-1500,51.14206,-0.614788
407843,"WMID-CC5D20",-1000,-800,52.723601,-2.10508
407463,"SWYOR-B22A61",-2150,-1500,53.283485,-0.756531
407424,"ESS-B0F101",-1000,-800,51.950161,0.923434
407162,"PUBLIC-9BA830",,,50.849452,-0.254118
406812,"LEIC-356106",-1020,-800,52.765164,-1.097404
406799,"LEIC-34ADD4",-2500,-800,52.529079,0.371966
406303,"WAW-F69CD5",-1000,-800,53.002208,-1.837536
406109,"CORN-BA3487",-2150,-1500,53.86490704,-1.72777579
405511,"CORN-55C363",-1250,-975,50.587421,-4.741979
405361,"ESS-4AEC01",-1500,-800,51.568738,0.278345
404513,"SUSS-CC45F2",-2900,-900,50.856229,-0.111781
403388,"SUR-D13C85",-900,-700,51.467595,-0.777715
403105,"LEIC-A6BB51",-1020,-800,52.711669,-1.157717
403097,"LEIC-A67B11",-1140,-1020,52.711669,-1.157717
403095,"LEIC-A665D7",-1020,-800,52.711669,-1.157717
402939,"WAW-6C6E87",-2150,-800,52.066565,-1.56378
402935,"WAW-6B6774",-2150,-800,52.066511,-1.549192
402933,"WAW-6AE815",-2150,-800,52.066565,-1.56378
402928,"WAW-69A901",-2150,-800,52.057575,-1.563867
402910,"WAW-570F66",-2150,-800,52.066565,-1.56378
402904,"WAW-565D37",-2150,-800,52.066565,-1.56378
402847,"BERK-52CE80",-2500,-800,51.68819219,-1.39383229
402537,"BERK-161295",,,51.850239,-1.435212
402528,"BERK-15A6D6",,,51.850239,-1.435212
402439,"DUR-11AAE3",-1500,-1150,54.826776,-1.877003
401943,"SUR-983A36",-2000,-1500,51.221914,-0.526472
401908,"SUR-978080",-2000,-1500,51.184655,-0.427499
401904,"SUR-976DB4",-2000,-1500,51.184655,-0.427499
401887,"SUR-970515",-2000,-1500,51.16629,-0.399517
401876,"SUR-96C594",-1500,-1000,51.175667,-0.427805
401728,"WAW-8381A5",-2150,-800,52.066565,-1.56378
401719,"SUR-8354F4",-2000,-1500,51.211812,-0.440891
401713,"SUR-833363",-2000,-1500,51.211812,-0.440891
401336,"CORN-740B97",-1250,-975,50.498063,-4.299643
