"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lon","Lat","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL"
"39012","580","Dagger","","Sotheby's Sale, 31. 7. 23. Lot No. 96.,(Mrs. Randolph Berens, 14 Princes Gdns, SW.)","locality unknown","",,,"","None","None","None","248","blade 36; 40,hilt 42","","128","dark brown patina & golden bronze.","smooth","blade 5","","","","The shaded portion denotes remains of wood rivetted & tacked to hilt.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17748078808","https://farm6.staticflickr.com/5330/17748078808_83a3d16e7a_m.jpg"
"39012","658","dagger","","Sotheby's, 31/7/23, Lot 96,, , Sale (Mrs. Randolph Berens),, , 14 Princes' Gdns. SW, ,","Locality unknown","",,,"","None","None","None","248","blade 36, 40; hilt 42","","128","dark brown & golden bronze.","smooth.","blade 5","","","","The shaded portion denotes remains of wood riveted & tacked to hilt.","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17748078808","https://farm6.staticflickr.com/5330/17748078808_83a3d16e7a_m.jpg"
"39013","433","Knife","","Peabody Museum,E 2326,Harvard University,Cambridge Mass., Bequest of Prof. H. W. Haynes, 1912","Locality unknown","",,,"","None","None","None","144","blade 18","","","Near tang. Point polished.","","blade 5","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17748078348","https://farm6.staticflickr.com/5339/17748078348_db8cb5c33b_m.jpg"
"39013","580","Knife","","Peabody Museum,Harvard University, Cambridge, Mass. E 2326,Bequest of Prof. H.W. Haynes, 1912.","locality unknown","",,,"","None","None","None","144","blade 18","","","near tang. point polished.","","blade 5","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17748078348","https://farm6.staticflickr.com/5339/17748078348_db8cb5c33b_m.jpg"
"39013","658","Knife","","Peabody Museum,, , Harvard University, E2326,, , Cambridge, Mass.,, , Bequest of Prof. H.W. Haynes, 1912","Locality unknown","",,,"","None","None","None","144","blade 18","","","near tang, point polished.","","blade 5","","","","","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17748078348","https://farm6.staticflickr.com/5339/17748078348_db8cb5c33b_m.jpg"
"39014","433","Knife","","Brentford Public Library,Layton Collection, O 1274","Locality unknown","",,,"","None","None","None","147","18","","","No patina.","Dark brown bronze: smooth.","blade 3.25","","","","Very coppery. Edges are thinnest at curved top; this seems to have been the cutting edge. A - very slightly raised on this face only.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17908374726","https://farm6.staticflickr.com/5342/17908374726_b5801e0b11_m.jpg"
"39014","580","Knife","","Brentford Public Library,Layton Collection O 1274.","locality unknown","",,,"","None","None","None","147","18","","","no patina","dark brown bronze. smooth","blade 3.25","","","","Very coppery. Edges are thinnest at curved top; this seems to have been the cutting edge. A - very slightly raised on this face only.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17908374726","https://farm6.staticflickr.com/5342/17908374726_b5801e0b11_m.jpg"
"39014","658","Knife","","Brentford Public Library,, , Layton Coll'n., 01274","Locality unknown","",,,"","None","None","None","147","18","","","no patina.","dark brown bronze; smooth.","blade 3.25","","","","Very coppery. Edges are thinnest at curved top; this seems to have been the cutting edge.,, , A - very slightly raised on this face only.","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17908374726","https://farm6.staticflickr.com/5342/17908374726_b5801e0b11_m.jpg"
"39015","433","Knife","","Pitt Rivers Museum, Farnham,Label: Bronze knife bought at Christie's Apl. 20, 1891","Locality unknown","",,,"","None","None","None","129","blade 17, 19; tang 8","","28.35","Yellow ochre","Smooth","blade 8","","","","Edge slightly indented.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17932248762","https://farm6.staticflickr.com/5343/17932248762_ce40da81f9_m.jpg"
"39015","580","Knife","","Pitt Rivers Museum, Farnham.,label: Bronze Knife bought at Christie's Apl. 20, 1891.","locality unkonwn","",,,"","None","None","None","129","blade 17; 19,tang 8","","28.35","yellow ochre.","smooth","blade 8","","","","edge slightly indented","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17932248762","https://farm6.staticflickr.com/5343/17932248762_ce40da81f9_m.jpg"
"39015","658","Knife","","Pitt Rivers Museum, Farnham,, , Label: Bronze Knife bought at Christie's, Apr. 20, 1891.","Locality unknown","",,,"","None","None","None","129","blade 17, 19; tang 8","","28.35","yellow ochre.","smooth.","blade 8","","","","edge slightly indented.","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17932248762","https://farm6.staticflickr.com/5343/17932248762_ce40da81f9_m.jpg"
"39016","433","Knife","","Ashmolean Museum, Oxford,1836 p. 122, No. 29,Old Collection","(Provenance unknown)","",,,"","None","None","None","226","21.5","","90.35","","","6","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17909523946","https://farm9.staticflickr.com/8857/17909523946_c34461d7eb_m.jpg"
"39016","580","Knife","","Ashmolean Museum, Oxford.,1836. p. 122. No. 29.,Old Collection.","(Provenance unknown)","",,,"","None","None","None","226","21.5","","90.35","","","6","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17909523946","https://farm9.staticflickr.com/8857/17909523946_c34461d7eb_m.jpg"
"39016","658","Knife","","Ashmolean Museum, Oxford,, , 1836, p. 122, No. 29,, , Old Collection.","(Provenance unknown)","",,,"","None","None","None","226","21..5","","90.35","","","6","","","","","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17909523946","https://farm9.staticflickr.com/8857/17909523946_c34461d7eb_m.jpg"
"39017","433","Knife","","Private Collection,1923,Lord Howard de Walden,Belgrave Square, SW","","",,,"","None","None","None","251","blade 43.5; socket band 19","","141.75","Streaky grey green. Gold bronze shows along back.","Smooth, pitted.","17, 20.5, 7, 2.5","","","","The socket is round and broken away.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17312317744","https://farm8.staticflickr.com/7661/17312317744_1d785fdfb3_m.jpg"
"39017","580","Knife","","Private Collection, 1923,Lord Howard de Walden, Belgrave Square, SW.","","",,,"","None","None","None","251","blade 43.5; socket band 19","","141.75","streaky grey green. Gold bronze shows along back.","smooth, pitted.","17; 20.5; 7; 2.5","","","","The socket is round & broken away.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17312317744","https://farm8.staticflickr.com/7661/17312317744_1d785fdfb3_m.jpg"
"39017","658","Knife","","Private Collection,, , 1927,, , Lord Howard de Walden,, , Belgrave Square SW","","",,,"","None","None","None","251","blade 43.5, socket band 19","","141.75","streaky grey green. Gold bronze shows along back.","smooth, pitted.","17, 20.5,7,  2.5","","","","The socket is round & broken away.","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17312317744","https://farm8.staticflickr.com/7661/17312317744_1d785fdfb3_m.jpg"
"39018","580","Knife","","Private Collection, 1923,Lord Howard de Walden, Belgrave Square, SW.","","",,,"","None","None","None","291","blade 34,tang 14; 6.5","","113.39","medium green matte.","smooth. one side almost covered with ligt earth.","blade 2.5,tang 14; 6.5","","","","very well preserved.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17748325340","https://farm6.staticflickr.com/5441/17748325340_82cd0f2fc6_m.jpg"
"39018","658","Knife","","Private Collection,, , 1923,, , Lord Howard de Walden,, , Belgrave Square SW","","",,,"","None","None","None","291","blade 34, tang 14, 6.5","","113.39","medium green matte.","Smooth, one side almost covered with light earth.","blade 2.5, tang 14, 6.5","","","","very well preserved.","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17748325340","https://farm6.staticflickr.com/5441/17748325340_82cd0f2fc6_m.jpg"
"39018","677","Knife.","","Private Collection, , 1928, , Lord Howard de Walden, , Belgrave Square . sw.","","",,,"","None","None","None","291","blade 34 tang 14. 6.5","","113.39","medium green matte.","smooth. one side almost covered with light earth.","blade 2.5 tang 14. 6.5","Some of the handwriting was difficult to decipher. I made my best possible judgement. Also some information appears to be missing.","very well preserved.","","","","","Michael George Adams","https://www.flickr.com/photos/115096994@N02/17748325340","https://farm6.staticflickr.com/5441/17748325340_82cd0f2fc6_m.jpg"
"39019","580","Pin","","Museum of Archaeology & Ethnology, Cambridge.","","",,,"","None","None","None","85","head 5.5","","5","dark brown patina & metal showing through.","corroded","","","","","Pin with small nail like head, finely decorated with lines of dots divided by long grooves. They all spring from a central dot on top of the head.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17746956748","https://farm9.staticflickr.com/8772/17746956748_02052a0a23_m.jpg"
"39019","658","Pin","","Museum of Archaeology & Ethnology, Cambridge","","",,,"","None","None","None","85","head 5.5","","5","dark brown & metal showing through.","corroded.","","","","","Pin with small nail-like head, finely decorated with lines of dots divided by long grooves.,They all spring from a central dot on top of the head.","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17746956748","https://farm9.staticflickr.com/8772/17746956748_02052a0a23_m.jpg"
"39019","677","Pin","","Museum of Archaeology & Ethnology. Cambridge","","",,,"","None","None","None","85","head 5.5","","5","Patina & metal showing through.","corroded dark brown","","Some information does appear to be missing.","Pin with small nail like head. finely decorated with lines of dots divided by long grooves. They all spring from a central dot on top of the head.","","","","","Michael George Adams","https://www.flickr.com/photos/115096994@N02/17746956748","https://farm9.staticflickr.com/8772/17746956748_02052a0a23_m.jpg"
"39020","433","Pin","","Museum of Archaeology + Ethnology, Cambridge","","",,,"","None","None","None","125","head 15","","20","A little black, mostly bright metal.","Smooth + shiny.","","","","","Large solid head, orange shaped with round flat disc on top + slight basal moulding.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17931731222","https://farm8.staticflickr.com/7765/17931731222_0e563a17bf_m.jpg"
"39020","580","Pin","","Museum of Archaeology & Ethnology, Cambridge.","","",,,"","None","None","None","125","head 15","","20","a little black, mostly bright metal.","smooth & shiny","","","","","Large solid head. Orange shaped, with round flat disc on top & slight basal moulding.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17931731222","https://farm8.staticflickr.com/7765/17931731222_0e563a17bf_m.jpg"
"39020","658","Pin","","Museum of Archaeology & Ethnology, Cambridge","","",,,"","None","None","None","125","head 15","","20","Patina a little black, mostly bright metal.","smooth & shiny.","","","","","Large solid head, orange shaped, with round flat disc on top & slight basal moulding.","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17931731222","https://farm8.staticflickr.com/7765/17931731222_0e563a17bf_m.jpg"
"39021","433","Pin with double ring","","Museum of Archaeology + Ethnology, Cambridge,No. 354 (this number is not in the Murray Catalogue)","","",,,"","None","None","None","Pin 71.5; Ring 44","Width of ring 25 outside; 17 inside","","22","Very dark patina of grey + green.","Corroded","","","","","Pin with squared shank turned round upon itself, to form loop which holds a double ring shaped like a figure of eight. Flattened behind, rounded in front.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17312432554","https://farm6.staticflickr.com/5468/17312432554_53a9472572_m.jpg"
"39021","580","Pin with double ring","","Museum of Archaeology & Ethnology, Cambridge,No. 354 (this number is not in the Murray Catalogue)","","",,,"","None","None","None","Pin 71.5; Ring 44","ring: 25 outside; 17 inside","","22","very dark patina of grey & green.","corroded","","","","","Pin with squared shank turned round upon itself, to form loop which holds a double ring shaped like a figure of eight. Flattened behind, rounded in front.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17312432554","https://farm6.staticflickr.com/5468/17312432554_53a9472572_m.jpg"
"39021","658","Pin with double ring.","","Museum of Archaeology & Ethnology,,Cambridge,, , No. 354 (this number is not in the Murray Catalogue), ,","","",,,"","None","None","None","Pin  71.5, Ring 44","Width of ring 25 outside, 17 inside.","","22","very dark patina of grey & green.","corroded.","","","","","Pin with squared shank turned round upon itself, to form loop which holds a double,ring shaped like a figure of eight. Flattened behind, rounded in front.","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17312432554","https://farm6.staticflickr.com/5468/17312432554_53a9472572_m.jpg"
"39022","433","Pin","","Private Collection,F. Ransom Esq., Hitchin","","",,,"","None","None","None","131","head 15.25 x 15","","24.8","No patina","Smooth. Dull golden bronze colour","pin nearly 4","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17935797445","https://farm9.staticflickr.com/8870/17935797445_1fd05f24a3_m.jpg"
"39022","580","Pin","","Private Collection,F. Ransom Esq., Hitchin.","","",,,"","None","None","None","131","head 15.25 x 15","","24.8","no patina.","smooth, dull golden bronze colour.","pin nearly 4","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17935797445","https://farm9.staticflickr.com/8870/17935797445_1fd05f24a3_m.jpg"
"39022","658","Piin","","Private Collection,, , F. Ransom, Esq., Hitchin","","",,,"","None","None","None","131","head 15.25 x 15","","24.8","no patina.","smooth, dull golden bronze colour.","pin nearly 4","","","","","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17935797445","https://farm9.staticflickr.com/8870/17935797445_1fd05f24a3_m.jpg"
"39023","433","Pin","","Private Collection,F. Ransom Esq., Hitchin","","",,,"","None","None","None","136.5","head 15.5 x 16","","15.91","No patina","Smooth, a dark bronze colour.","4","","","","There are 4 holes in head, ringed with 3 lines + 4 at the top (without a hole).","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17935842981","https://farm8.staticflickr.com/7724/17935842981_f262e7e483_m.jpg"
"39023","580","Pin","","Private Collection,F. Ransom Esq., Hitchin.","","",,,"","None","None","None","136.5","head 15.5 x 16","","15.91","no patina.","smooth, a dark bronze colour.","4","","","","There are 4 holes in head, ringed with 3 lines & 4 at the top (without a hole).","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17935842981","https://farm8.staticflickr.com/7724/17935842981_f262e7e483_m.jpg"
"39023","658","Pin","","Private Collection,, , F. Ransom, Esq., Hitchin","","",,,"","None","None","None","136.5","head 15.5 x 16","","15.91","no patina.","smooth, a dark bronze colour.","4","","","","There are 4 holes in head, ringed with 3 lines & 4 at the top (without a hole).","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17935842981","https://farm8.staticflickr.com/7724/17935842981_f262e7e483_m.jpg"
"39024","433","Pin","","Private Collection,F. Ransom Esq., Hitchin","","",,,"","None","None","None","208","4.5 where decorated, head 8.5 x 9","","17.71","No patina.","Smooth. Dark brassy golden bronze colour.","3","","","","Look as if it has been cleaned with acid.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17748138288","https://farm8.staticflickr.com/7660/17748138288_f903c235ca_m.jpg"
"39024","580","Pin","","Private Collection,F. Ransom Esq., Hitchin.","","",,,"","None","None","None","208","where decorated 4.5; head 8.5 x 9","","17.71","no patina.","smooth, dark brassy golden bronze colour.","3","","","","Look as if ti has been cleaned with acid.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17748138288","https://farm8.staticflickr.com/7660/17748138288_f903c235ca_m.jpg"
"39024","658","Pin","","Private Collection,, , F. Ransom, Esq., Hitchin","","",,,"","None","None","None","208","4.5 where decorated, head 8.5 x 9","","17.71","no patina.","smooth, dark brassy golden bronze colour.","3","","","","Looks as if it has been cleaned with acid.","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17748138288","https://farm8.staticflickr.com/7660/17748138288_f903c235ca_m.jpg"
"39025","433","Pin","","Private Collection,A.B. Cook, Esq., MA,Curator of the Fitzwilliam Museum of Classical Archaeology, Cambridge + reader in Classical Archaeology: at his residence - 19 Cranmer Road.","Bought at Athens 1901. Said to have come from a Mycenaean Tomb. Provenance not known.,Bought in Athens in 1901; said to come from a Mycenaen tomb.","",,,"","None","None","None","169","","","9.5","","Slightly corroded + dark green.","","","Bronze","","A band of three rings above and below bulb. Looks as though a head of some other material had been attached.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17748198670","https://farm6.staticflickr.com/5330/17748198670_1dd2120409_m.jpg"
"39025","580","Pin","","Private Collection,AS Cook Esq., MA.,Curator of the Fitzwilliam Museum of Classical Archaeology, Cambridge & reader in Classical Archaeology; at his residence, 19 Cranmer Road.","Bought at Athens 1901. Said to come from a Mycenaean Tomb. Provenance not known.","",,,"","None","None","None","169","","","9.5","","slightly corroded & dark green","","","Bronze","","A band of three rings above & below bulb. Looks as though a head of some other material had been attached.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17748198670","https://farm6.staticflickr.com/5330/17748198670_1dd2120409_m.jpg"
"39025","658","Pin","","Private Collection,, , A.B. Cook, Esq., MA,, , Curator of the Fitzwilliam Museum of,Classical Archaeology, Cambridge, &,reader in Classical Archaeology: at,his residence - 19 Cranmer Road.","Bought in Athens 1901; said to come from a Mycenaean Tomb.,, Provenance not known.","",,,"","None","None","None","169","","","9.5","","slightly corroded & dark green.","","","Bronze","","A band of three rings above & below bulb. Looks as though a head of some other material had been attached.","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17748198670","https://farm6.staticflickr.com/5330/17748198670_1dd2120409_m.jpg"
"39026","433","Pin","H","British Museum, WG 1204","?France","France","2.213749000000007","46.227638","","None","None","None","","","","","","","","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17909585576","https://farm8.staticflickr.com/7796/17909585576_4fd9a6f820_m.jpg"
"39026","580","Pin","H","BM W.G. 1204","? France","",,,"","None","None","None","","","","","","","","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17909585576","https://farm8.staticflickr.com/7796/17909585576_4fd9a6f820_m.jpg"
"39026","658","PIN","","B.M.,   WG 1204","?FRANCE","",,,"","None","None","None","","","","","","","","No drawing attached.","","","","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17909585576","https://farm8.staticflickr.com/7796/17909585576_4fd9a6f820_m.jpg"
"39027","433","Pin","","Mus. London,Brentford Public Library,Layton Collection 01487","Locality unknown","","2.213749000000007","46.227638","","None","None","None","120","23 head; 5.5 pin","","","Matte dark green.","Fairly smooth. Slightly encrusted medium green on head.","21 head; 6 1/8 pin","","","","This pin was originally straight. Point is missing.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17909019396","https://farm9.staticflickr.com/8859/17909019396_74112c3e10_m.jpg"
"39027","580","Pin","","Mus. London,Brentford Public Library,Layton Collection 01487","locality unknown","",,,"","None","None","None","120","head 23; pin 5.5","","","matte dark green.","fairly smooth, slightly encrusted medium green on head.","head 21; pin 6 1/8","","","","This pin was originally straight. Point is missing.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17909019396","https://farm9.staticflickr.com/8859/17909019396_74112c3e10_m.jpg"
"39027","658","Pin","","Mus. London,, , Brentford Public Library[;[], , Layton Coll'n.  01487","Locality unknown","",,,"","None","None","None","120","23 head, 5.5 pin","","","matte dark green.","fairly smooth, slightly encrusted medium green on head.","21 head, 6.125 pin","","","","This pin was originally straight.,, , Point is missing.","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17909019396","https://farm9.staticflickr.com/8859/17909019396_74112c3e10_m.jpg"
"39028","226","Pin","","Mus. London, Brentwood Public Library, Layton Colln. 01488","","",,,"","None","None","None","189","Head 6, pin slightly over 3","","","dark brown chipped off at head end","Smooth","Pin 3","","","","Sharp point","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/17748464539","https://farm9.staticflickr.com/8845/17748464539_c954cc5f6e_m.jpg"
"39028","433","Pin","","Mus. London,Brentford Public Library,Layton Collection, 01488","Locality unknown","","2.213749000000007","46.227638","","None","None","None","189","head 6; pin slightly over 3","","","Dark brown. Chipped off at head end.","Smooth","pin 3","","","","Sharp point","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17748464539","https://farm9.staticflickr.com/8845/17748464539_c954cc5f6e_m.jpg"
"39028","580","Pin","","Mus. London,Brentford Public Library,Layton Collection 01488.","locality unknown","",,,"","None","None","None","189","head 6; pin slightly over 3","","","dark brown. chipped off at head end.","smooth","pin 3","","","","Sharp point.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17748464539","https://farm9.staticflickr.com/8845/17748464539_c954cc5f6e_m.jpg"
"39029","433","Pin","","Mus. London,Brentford Public Library,Layton Collection, 01492","Locality unknown","","2.213749000000007","46.227638","","None","None","None","146","head end 3.25","","","","Smooth, corroded in places. Dark golden bronze.","head end 3.5","","","","Pin of round section. Head is missing.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17931725042","https://farm6.staticflickr.com/5456/17931725042_7b5fa053f9_m.jpg"
"39029","580","Pin","","Mus. London,Brentford Public Library,Layton Collection 01492.","locality unkonwn","",,,"","None","None","None","142","head end 3.25","","","","smooth, corroded in places. Dark golden bronze.","head end 3.5","","","","Pin of round section. Head is missing.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17931725042","https://farm6.staticflickr.com/5456/17931725042_7b5fa053f9_m.jpg"
"39029","817","Pin","","MUS. LONDON,Brentford Public Library,Layton Colln.,01492.","locality unknown","",,,"","None","None","None","146","3.25","","","","smooth, corroded in places. Dark golden bronze.","3.5","Width shows ""head end 3.25"". Thickness shows ""head end 3.5"".","","","Pin on round section.,Head is missing.","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/17931725042","https://farm6.staticflickr.com/5456/17931725042_7b5fa053f9_m.jpg"
"39030","433","Pin","","Mus. London,Brentford Public Library,Layton Collection, 01503","Locality unknown","","2.213749000000007","46.227638","","None","None","None","133","head 3","","","","Smooth, golden bronze, with tiny pitting.","head 3; pin about 1","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17934692415","https://farm6.staticflickr.com/5444/17934692415_acb92d7822_m.jpg"
"39030","580","Pin","","Mus. London,Brentford Public Library,Layton Collection 01503.","locality unknown","",,,"","None","None","None","133","head 3","","","","smooth golden bronze, with tiny pitting.","head 3; pin about 1","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17934692415","https://farm6.staticflickr.com/5444/17934692415_acb92d7822_m.jpg"
"39030","817","Pin","","MUS. LONDON,Brentford Public Library,Layton Colln.,O1503.","locality unknown","",,,"","None","None","None","133","3","","","","smooth golen bronze, with tiny pitting.","3","Width shows ""head 3"". Thickness shows head ""3.  pin almost 1mm"".","","","","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/17934692415","https://farm6.staticflickr.com/5444/17934692415_acb92d7822_m.jpg"
"39031","433","Pin","","Mus. London,Brentford Public Library,Layton Collection, 01503","Locality unknown","","2.213749000000007","46.227638","","None","None","None","53.75","head 4 (slt. over); stem 1.5","","","Very dark brown","Smooth","head 4; stem 1.5","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17908607126","https://farm8.staticflickr.com/7753/17908607126_858d0597de_m.jpg"
"39031","580","Pin","","Mus. London,Brentford Public Library,Layton Collection 01503.","locality unknown","",,,"","None","None","None","53.75","head 4 (slightly over); stem 1.5","","","very dark brown.","smooth","head 4; stem 1.5","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17908607126","https://farm8.staticflickr.com/7753/17908607126_858d0597de_m.jpg"
"39031","817","Pin.","","MUS. LONDON,Brentford Public Library,Layton Colln.,O1503","locality unknown","",,,"","None","None","None","53.75","4","","","very dark brown.","smooth","4","Width shows ""head 4 (slt. over)  stem 1.5"". Thickness shows ""head 4.  stem 1.5"".","","","","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/17908607126","https://farm8.staticflickr.com/7753/17908607126_858d0597de_m.jpg"
"39032","433","Pin","","Mus. London,Brentford Public Library,Layton Collection 01506","Locality unknown","","2.213749000000007","46.227638","","None","None","None","163","head 8; stem 2.75","","","No patina.","Smooth. Golden bronze + gilt at the point.","3 (nearly)","","","","Stem is round in section. Head is formed by flattening and rolling the metal.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17747443500","https://farm8.staticflickr.com/7750/17747443500_65da5ae504_m.jpg"
"39032","580","Pin","","Mus. London,Brentford Public Library,Layton Collection 01506.","locality unkonwn","",,,"","None","None","None","163","head 8; stem 2.75","","","no patina.","smooth. Golden bronze, & Gilt at the point.","3 (nearly)","","","","Stem is round in section. Head is formed by flattening & rolling the metal.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17747443500","https://farm8.staticflickr.com/7750/17747443500_65da5ae504_m.jpg"
"39032","817","Pin","","MUS. LONDON,Brentford Public Library,Layton Colln.,O 1506.","locality unknown","",,,"","None","None","None","163","8","","","no","smooth Golden bronze, & Gilt at the point.","3","Width shows ""head 8  stem 2.75"". Thickness shows ""3 (nearly)"".","","","Stem is round in section. Head is formed by flattening & rolling the metal.","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/17747443500","https://farm8.staticflickr.com/7750/17747443500_65da5ae504_m.jpg"
"39033","433","Pin","","Mus. London,Brentford Public Library,Layton Collection, 01513","Locality unknown","","2.213749000000007","46.227638","","None","None","None","65","head 10","","","Slightly patinated.","Dark golden bronze.","head 3.75; pin 2.75","","","","Pin is roughly round in section, but square at point. At the head end, the pin has been flattened + rolled, to form the head. Stem is twisted.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17314185973","https://farm8.staticflickr.com/7785/17314185973_9f2d02b416_m.jpg"
"39033","580","Pin","","Mus. London,Brentford Public Library,Layton Collection 01513.","locality unknown","",,,"","None","None","None","65","head 10","","","slightly patinated.","dark golden bronze.","head 3.75; pin 2.75","","","","Pin is roughly round in section, but square at point. At the head end, the pin has been flattened & rolled, to form the head. Stem is twisted.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17314185973","https://farm8.staticflickr.com/7785/17314185973_9f2d02b416_m.jpg"
"39033","817","Pin","","MUS. LONDON,Brentford Public Library,Layton Colln.,O1513","locality unknown","",,,"","None","None","None","65","10","","","slightly patinated.","dark golden bronze.","3.75","Width shows ""head 10"". Thickness shows ""head 3.75  pin 2.75"".","","","Pin is roughly round in section, but square at point. At the head curl, the pin has been flattened & rolled to form the head. Stem is twisted.","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/17314185973","https://farm8.staticflickr.com/7785/17314185973_9f2d02b416_m.jpg"
"39034","433","Pin","","Mus. London,Brentford Public Library,Layton Collection, 01513","locality unknown","","2.213749000000007","46.227638","","None","None","None","66.5","head 13.5; pin 3.5","","","A little dark brown, on side of head.","Golden bronze. Tiny pitting.","pin 2.25; head 3.25 x 3.25 (round section)","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17908279816","https://farm9.staticflickr.com/8771/17908279816_a74021cdfb_m.jpg"
"39034","580","Pin","","Mus. London,Brentford Public Library,Layton Collection 01513.","locality unkonwn","",,,"","None","None","None","66.5","head 13.5; pin 3.5","","","a little dark brown, on side of head.","Golden bronze, tiny pitting.","pin 2.25; head 3.25 x 3.25 (round section)","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17908279816","https://farm9.staticflickr.com/8771/17908279816_a74021cdfb_m.jpg"
"39034","817","Pin","","MUS. LONDON,Brentford Public Library,Layton Colln.,O1513.","locality unknown","",,,"","None","None","None","66.5","13.5","","","a little dark brown on one side of head.","Golden bronze, tiny pitting.","2.25","Width shows ""head 13.5  pin 3.5"". Thickness shows ""pin 2.25  head 3.25 x 3.25 (round section)"".","","","","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/17908279816","https://farm9.staticflickr.com/8771/17908279816_a74021cdfb_m.jpg"
"39035","433","Pin","","Brentford Public Library,Layton Collection, 01514","Locality unknown","","2.213749000000007","46.227638","","None","None","None","105.5","head 10 x 10 1/8","","","No patina.","Fairly smooth, but rather eaten into. Dark golden bronze.","pin 3 1/8","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17908644356","https://farm9.staticflickr.com/8839/17908644356_623ab349e2_m.jpg"
