"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lon","Lat","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL"
"40210","580","Pin or Large Skewer?","","Geological Museum, Lisbon,No. 124 (alias 206).","Portugal,Estremadura Transtagana,Palmella,Casal Parols, Quinta do Anjo, 3rd Grotto (Furna)","Quinta do Anjo, Portugal","-8.979746699999964","38.5905448","","None","None","None","170","head 30; tang 4","","","","","tang 4","","","Other objects from the 3rd Grotto include Beaker ware, necklaces of Callaïs beads, &  large spool-shaped bead with V-perforation.","Head nearly flat; tang square.","E. Cartailhac, Ages Préhistoriques.., fig. 182,Aberg, Civil. Enéol. Ibérique, Fig. 76, 1.,V.G. Childe Dawn of European Civilization (1925) pp. 117-8, Fig. 57, 2; scale erroneously given as ""1/2""; actually less than 1/4; also Peake & Fleure, Merchant Venturers in Bronze, fig. 5 c, p. 17.","cf. large bone pin from casa da Moura, [...]. (Cartailhac, Fig. 116) with spatulate head.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/18343959741","https://farm8.staticflickr.com/7799/18343959741_01c88f0d0f_m.jpg"
"40210","817","Large,Pin or Stewer?","","Geological Museum.,Lisbon.,No. 124 (alias 206).","Portugal,Estremadura Transtagana,Palmella,Casal Parolo,,Quinta do Anjo,3rd Grotto (Furna)","Quinta do Anjo, Portugal","-8.979746699999964","38.5905448","","None","None","None","170","30","","","","","4","Width shows ""head 30mm., tang 4mm."" Thickness shows ""tang 4mm.""","","Other objects from the 3rd Grotto include Beaker ware, necklaces of Callaïs beads, & a large spool. Shaped bead with V-perforation.","Head nearly flat; tang square.","E. Cartailhac, Ages Prehistoriques.., Fig.182:,Åberg, Civiln. Enéol. .. Ibérique, Fig. 76, 1.,V.G. Childe, Dawn of European Civilization (1925). pp.117-8, Fig. 57, 2; scale erroneously given as ""½""; actually less than ¼;,also Peake & Flewe, Merchant [...] in Bronze, fig.5 c, p. 17.","Cf. large bone pin from Casa da Moura, […]. (Cartailhac, Fig. 116), with spatulate head.","JP OConnor","https://www.flickr.com/photos/115096994@N02/18343959741","https://farm8.staticflickr.com/7799/18343959741_01c88f0d0f_m.jpg"
"40211","226","Chisel","","Herts. County Museum, St. Albans, lent by Capt. J.H. Ball RAF","Spain","Spain","-3.7492200000000366","40.46366700000001","","None","None","None","97","butt 7.25","5.5","28","no","smooth - dark brown bronze colour","7, 5.5","","","","","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/18338505302","https://farm8.staticflickr.com/7735/18338505302_c369074641_m.jpg"
"40211","433","Chisel","","Herts County Museum, St. Albans,Lent by Capt. J. H. Ball, RAF","Spain","Spain","-3.7492200000000366","40.46366700000001","","None","None","None","97","butt 7 1/4","5.5","28","No patina","Smooth - dark brown bronze colour","7 x 5.5","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/18338505302","https://farm8.staticflickr.com/7735/18338505302_c369074641_m.jpg"
"40211","817","Chisel","","Herts County Museum.,St. Albans.,lent by Capt. J.W. Ball, RAF","Spain.","Spain","-3.7492200000000366","40.46366700000001","","None","None","None","97","7.25","5.5","28","","Smooth -- dark brown bronze colour.","7","Width shows ""edge 5.5.  butt 7¼mm"". Thickness shows ""7 & 5.5.""","","","","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/18338505302","https://farm8.staticflickr.com/7735/18338505302_c369074641_m.jpg"
"40212","226","8 Awls","","ex R.W. Kennard's, Sotheby's Sale, 25-6.iii.30., Lot 43","Switzerland, Lake Dwellings","Switzerland","8.227511999999933","46.818188","","None","None","None","31,40,49,62,60,61,88,102","","","","","","","","","","","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/17719877614","https://farm8.staticflickr.com/7774/17719877614_5c7f68e7b0_m.jpg"
"40212","433","8 Awls","","Ex. R. W. Kennard's,Sotheby's Sale, 25-6.iii.30, Lot 43","Switzerland,Lake Dwellings","Switzerland","8.227511999999933","46.818188","","None","None","None","31, 49, 60, 88, 40, 62, 61, 102","","","","","","","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17719877614","https://farm8.staticflickr.com/7774/17719877614_5c7f68e7b0_m.jpg"
"40212","817","8 Awls","","ex R.W. Kennard’s,Sotheby's Sale, 25-6.iii.30.,Lot 43.","Switzerland,Lake Dwellings","Switzerland","8.227511999999933","46.818188","","None","None","None","","","","","","","","Length shows ""31mm, 40mm, 49, 62, 60, 61, 88, 102"".","","","","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/17719877614","https://farm8.staticflickr.com/7774/17719877614_5c7f68e7b0_m.jpg"
"40213","226","3 Awls with Spiral Bands","","ex R.W. Kennard's, Sotheby's Sale, 25-6.iii.30, Lot 43","Switzerland, Lake Dwellings","Switzerland","8.227511999999933","46.818188","","None","None","None","44,60,75","","","","","","","","","","","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/17721838933","https://farm1.staticflickr.com/530/17721838933_1bbbc77cc2_m.jpg"
"40213","433","3 Awls with Spiral Bands","","ex R.W. Kennard's,Sotheby's Sale 25-6.iii.30, Lot 43","Switzerland,Lake Dwellings","Switzerland","8.227511999999933","46.818188","","None","None","None","44, 60, 75","","","","","","","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17721838933","https://farm1.staticflickr.com/530/17721838933_1bbbc77cc2_m.jpg"
"40213","817","3 Awls,with Spiral Bands","","ex R.W. Kennard’s,Sotheby's Sale, 25-6.iii.30.,Lot 43.","Switzerland,Lake Dwellings","Switzerland","8.227511999999933","46.818188","","None","None","None","","","","","","","","Length shows ""44mm  60  75"".","","","","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/17721838933","https://farm1.staticflickr.com/530/17721838933_1bbbc77cc2_m.jpg"
"40214","226","Chisel","","Private, F. Ransom Esq., Hitchins","Switzerland, Zurich, Lake Zurich","Lake Zurich, Switzerland","8.751895999999988","47.2226601","","None","None","None","128","middle 14, socket 23","10","127.56","","smooth, dark bronze colour","middle 14.5, socket 23","","","","","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/17719877264","https://farm8.staticflickr.com/7743/17719877264_234d5c1c62_m.jpg"
"40214","433","Chisel","","Private Collection,F. Ransom, Esq., Hitchin","Switzerland,Zurich,Lake Zurich","Zurich, Switzerland","8.539182500000038","47.3686498","","None","None","None","128","middle 14; socket 23","10","127.56","No patina","Smooth. Dark bronze colour","middle 14.5; socket 23","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17719877264","https://farm8.staticflickr.com/7743/17719877264_234d5c1c62_m.jpg"
"40214","817","Chisel","","Private,F. Ransom Esq,Hitchins","Switzerland,Zurich,Lake Zurich","Lake Zurich, Switzerland","8.751895999999988","47.2226601","","None","None","None","128","14","10","127.56","","Smooth, dark bronze coloour.","14.5","Width shows ""edge 10mm middle 14mm socket 23mm"". Thickness shows ""Middle 14.5mm socket 23mm"".","","","","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/17719877264","https://farm8.staticflickr.com/7743/17719877264_234d5c1c62_m.jpg"
"40215","226","Graver","","Private, Professor Sir Lucas White-King CSI. LLD. FSA., late of Roebuck Hall Co. Dublin, sold at auction at Sotheby's 9.11.21 Lot 115","Swiss Lake Dwellings, Onnens, Concise ?","Onnens, Switzerland","6.686404799999991","46.8396252","","None","None","None","83","4.5, 5","","","traces of light greyish green","smooth, dark golden bronze","4.5","","","","This has 2 edges & is twisted slightly in its length.  Square in section, with round edges.","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/17721838633","https://farm8.staticflickr.com/7755/17721838633_1dd3284870_m.jpg"
"40215","433","Graver","","Private Collection,Professor Sir Lucas White-King, CSI, LLD, FSA,late of Roebuck Hall, Co. Dublin,Sold by Auction at Sotheby's 9.11.21, Lot 115","Switzerland,Swiss Lake Dwellings,Onnens,?Concise","Onnens, Switzerland","6.686404799999991","46.8396252","","None","None","None","83","4.5, 5","","","Traces of light greyish green.","Smooth, dark golden bronze.","4.5","","","","This has 2 edges + is twisted slightly in its length. Square in section, with round edges.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17721838633","https://farm8.staticflickr.com/7755/17721838633_1dd3284870_m.jpg"
"40215","817","Graver","","Private,Professor Sir Lucas White-King CSI. LLD. FSA.,Late of Roebuck Hall. Co Dublin.,Sold by Auction at Sotheby's 9-11-21.,Lot 115","Swiss Lake Dwellings,Onnens,? Concise","Onnens, Switzerland","6.686404799999991","46.8396252","","None","None","None","83","4.5","","","traces of light greyish green.","smooth. dark golden bronze.","4.5","Width shows ""4.5, 5"".","","","This has 2 edges & is twisted slightly in its length.,Square in section, with round edges.","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/17721838633","https://farm8.staticflickr.com/7755/17721838633_1dd3284870_m.jpg"
"40216","226","Graver","","Private, Professor Sir Lucas White-King CSI. LLD. FSA., late of Roebuck Hall Co. Dublin, sold at auction at Sotheby's 9.11.21","Swiss Lake Dwellings, Onnens, ? Concise","Onnens, Switzerland","6.686404799999991","46.8396252","","None","None","None","54.5","5","","","","smooth, dull dark brown colour - traces of earth","3, 3.5","","","","","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/18343958991","https://farm1.staticflickr.com/300/18343958991_e2eb447dae_m.jpg"
"40216","433","Graver","","Private Collection,Professor Sir Lucas White-King, CSI, LLD, FSA,Late of Roebuck Hall, Co. Dublin,Sold by Auction at Sotheby's, 9.11.21, Lot 115","Switzerland,Swiss Lake Dwellings,Onnens,?Concise","Onnens, Switzerland","6.686404799999991","46.8396252","","None","None","None","54.5","5","","","No patina","Smooth, dull dark brown colour - traces of earth","3,3.5","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/18343958991","https://farm1.staticflickr.com/300/18343958991_e2eb447dae_m.jpg"
"40216","817","Graver","","Private,Professor Sir Lucas White-King CSI. LLD. FSA.,Late of Roebuck Hall. Co Dublin.,Sold by Auction at Sotheby's 9-11-21.,Lot 115.","Swiss Lake Dwellings,Onnens,? Consice","","6.686404799999991","46.8396252","","None","None","None","54.5","5","","","","smooth. dull dark bronze colour -- traces of earth.","3","Thickness shows ""3, 3.5"".","","","","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/18343958991","https://farm1.staticflickr.com/300/18343958991_e2eb447dae_m.jpg"
"40217","226","Chisel","","Pitt Rivers Museum, Franham","Switzerland, Neuchatel, Lake Neuchatel, label","Lake Neuchâtel, Switzerland","6.872131800000034","46.9106751","","None","None","None","115","middle 8","4","7.08","","smooth bronze","","","","","","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/18338504352","https://farm9.staticflickr.com/8765/18338504352_c285ff5355_m.jpg"
"40217","433","Chisel","","Pitt Rivers Museum, Farnham","Switzerland,Neuchatel,Lake Neuchatel,Label","Lake Neuchâtel, Switzerland","6.872131800000034","46.9106751","","None","None","None","115","middle 8","4","7.08","","Smooth, bronze","","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/18338504352","https://farm9.staticflickr.com/8765/18338504352_c285ff5355_m.jpg"
"40217","817","Chisel.","","Pitt Rivers Museum,Farnham","Switzerland.,Neuchatel,Lake Neuchatel,}Label","Lake Neuchâtel, Switzerland","6.872131800000034","46.9106751","","None","None","None","115","8","4","7.08","","smooth bronze.","","Width shows ""edge 4  middle 8"".","","","","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/18338504352","https://farm9.staticflickr.com/8765/18338504352_c285ff5355_m.jpg"
"40218","226","Chisel","","Peabody Museum, Harvard University E2177, Cambridge Mass., Bequest of Prof. H.W. Haynes 1912","Switzerland ?","Switzerland","6.872131800000034","46.9106751","","None","None","None","104","6.5","","","practically no","","6","","","","""scalloped edges""","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/17719876534","https://farm8.staticflickr.com/7755/17719876534_44b785f348_m.jpg"
"40218","433","Chisel","","Peabody Museum,E2177,Harvard University,Cambridge, Mass.,Bequest of Prof. H. W. Haynes, 1912","Switzerland?","Switzerland","8.227511999999933","46.818188","","None","None","None","104","6.5","","","practically no patina","","6","","","","""Scalloped edges""","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17719876534","https://farm8.staticflickr.com/7755/17719876534_44b785f348_m.jpg"
"40218","817","Chisel.","","Peabody Museum,E2177,Harvard University.,Cambridge Mass,Bequest of Prof H.W. Haynes. 1912","Switzerland ?","","6.872131800000034","46.9106751","","None","None","None","104","6.5","","","practically no","","6","","","","""Scalloped edges""","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/17719876534","https://farm8.staticflickr.com/7755/17719876534_44b785f348_m.jpg"
"40219","433","Chisel","","Peabody Museum,E2177,Harvard University,Cambridge, Mass.,Bequest of Prof. H. W. Haynes, 1912","Switzerland?","Switzerland","8.227511999999933","46.818188","","None","None","None","70","5.5","","","Practically no patina","","5.5","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/18154762450","https://farm8.staticflickr.com/7771/18154762450_b542fea082_m.jpg"
"40219","658","Chisel","","Peabody Museum,, , Harvard University    E2177,, , Cambridge, Mass.,, , Bequest of Prof. H.W. Haynes, 1912.","Switzerland?","",,,"","None","None","None","70","5.5","","","practically no patina.","","5.5","","","","","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/18154762450","https://farm8.staticflickr.com/7771/18154762450_b542fea082_m.jpg"
"40219","817","Chisel","","Peabody Museum,E2177,Harvard University,Cambridge Mass.,Bequest of Prof. H.W. Haynes. 1912.","Switzerland ?","","6.872131800000034","46.9106751","","None","None","None","70","5.5","","","practically no","","5.5","","","","","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/18154762450","https://farm8.staticflickr.com/7771/18154762450_b542fea082_m.jpg"
"40220","433","Socketed Chisel","","Peabody Museum,Harvard University, Cambridge, Mass.,Received by purchase 1871,Collected by Dr. Clement,6096","Switzerland,Friburg,Estavayer,Lake Dwelling","Estavayer-le-Lac, Switzerland","6.84688749999998","46.8466059","","None","None","None","110","socket 22","11","","","Natural, considerably discoloured","socket 25","","","","Fragment of hafting remains","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/18316057326","https://farm8.staticflickr.com/7753/18316057326_6e4acc0856_m.jpg"
"40220","658","Socketed Chisel","","Peabody Museum,, , Harvard University, Cambridge, Mass.,, , Received by purchase, 1871,, , Collected by Dr. Clément,[6096","Switzerland,, Friburg,, Estavayer,, Lake Dwelling","",,,"","None","None","None","110","socket 22, edge 11","","","","natural, considerably discoloured.","socket 25","","","","fragment of hafting remains.","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/18316057326","https://farm8.staticflickr.com/7753/18316057326_6e4acc0856_m.jpg"
"40220","817","Socketed Chisel","","Peabody Museum,Harvard University,Cambridge Mass.,Received by purchase 1871,Collected by Dr. Clément.,6096.","Switzerland,Friburg,Estavayer,Lake Dwelling.","Estavayer-le-Lac, Switzerland","6.84688749999998","46.8466059","","None","None","None","110","22","11","","","natural, considerably discoloured.","25","Width shows ""socket 22.  edge 11"". Thickness shows ""socket 25"".","","","fragment of hafting remains.","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/18316057326","https://farm8.staticflickr.com/7753/18316057326_6e4acc0856_m.jpg"
"40221","433","Chisel","","Pitt Rivers Museum, Farnham,Label: Chisel Bough Apl. 20th, 1891","Switzerland,Lake Dwellings","Switzerland","8.227511999999933","46.818188","","None","None","None","105","socket 25","9","113.39","ochre","smooth","socket 24","","","","Edge smooth","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/18342506475","https://farm1.staticflickr.com/335/18342506475_3388a26c73_m.jpg"
"40221","658","Chisel","","Pitt Rivers Museum, Farnham,, , Label: chisel bought Apr. 20th, 1891.","Switzerland,, Lake Dwellings","",,,"","None","None","None","105","edge 9, socket 25","","113.39","ochre.","smooth.","socket 24","","","","edge smooth.","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/18342506475","https://farm1.staticflickr.com/335/18342506475_3388a26c73_m.jpg"
"40221","817","Chisel","","Pitt Rivers Museum,Farnham.,Label. Chisel Bought Apl. 20th, 1891","Switzerland,Lake Dwellings","Switzerland","8.227511999999933","46.818188","","None","None","None","105","25","9","113.39","ochre","smooth","24","Width shows ""edge 9.  socket 25"". Thickness shows ""socket 24"".","","","edge smooth.","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/18342506475","https://farm1.staticflickr.com/335/18342506475_3388a26c73_m.jpg"
"40222","433","Knife","","Private Collection,Professor Sir Lucas White-King, CSI, LLD, FSA,Late of Roebuck Hall, Co. Dublin,Sold by Auction at Sotheby's, 9.11.21, Lot 115","Switzerland,Swiss Lake Dwellings,Onnens,?Concise","Onnens, Switzerland","6.686404799999991","46.8396252","","None","None","None","141","blade 17.5; tang 6.5","","","Patina of brown bronze colour + over this, traces of a light grey patina.","Smooth","tang 3.5","","","","Splendidly preserved. Has a coppery appearance. Fairly sharp edge. Blade decorated on both sides (incised). Also along the back of blade.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/18154762020","https://farm1.staticflickr.com/285/18154762020_8b36c53a83_m.jpg"
"40222","658","Knife","","Private Collection,, , Professor Sir Lucas White-King, CSI, LLD, FSA.,, , Late of Roebuck Hall, Co. Dublin,, , Sold by auction at Sotheby's 9/11/21,Lot. 115.","Swiss Lake Dwellings[,, Couneus,, ?Concise","",,,"","None","None","None","141","blade 17.5, tang 6.5","","","patina of brown bronze colour & over this, traces of a light grey patina.","smooth.","tang 3.5","","","","Splendidly preserved. Has a coppery appearance. Fairly sharp edge.,Blade decorated on both sides (incised). Also along the back of blade.","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/18154762020","https://farm1.staticflickr.com/285/18154762020_8b36c53a83_m.jpg"
"40222","817","Knife","","Private,Professor Sir Lucas White-King CSI. LLD. FSA.,Late of Roebuck Hall. Co Dublin.,Sold by Auction at Sotheby's 9-11-21.,Lot 115.","Swiss Lake Dwellings,Onnens,? Concise","Onnens, Switzerland","6.686404799999991","46.8396252","","None","None","None","141","17.5","","","of brown bronze colour, & over this, traces of a light grey patina.","smooth","3.5","Width shows ""blade 17.5mm, tang 6.5"". Thickness shows ""tang 3.5"".","","","Splendidly preserved. Has a coppery appearance. Fairly sharp edge. Blade decorated on both sides (incised). Also along the back of blade.","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/18154762020","https://farm1.staticflickr.com/285/18154762020_8b36c53a83_m.jpg"
"40223","433","Knife","","Peabody Museum, 5568,Harvard University,Cambridge, Mass.,Received by purchase 1871,Collected by Dr. Clement","Switzerland,Neuchatel,Lake Neuchatel,Corcelettes","Corcelettes, 1422, Switzerland","6.662332300000003","46.8206982","","None","None","None","151","blade 18.5","","","","Natural, considerably obscured by light verdigris.","1.5, 4, 6, 1","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17719876074","https://farm1.staticflickr.com/352/17719876074_3bb58ec0d5_m.jpg"
"40223","658","Knife","","Peabody Museum   5868,, , Harvard University,, , Camridge, Mass.,, , Received by purchase 1871,[, , Collected by Dr. Clément.","Switzerland,, Neuchatel[;[], Lake Neuchatel,, Corceleltes","",,,"","None","None","None","151","blade 18.5","","","","natural, considerably obscured by,light verdigris.","1.5, 4, 6, 1","","","","","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17719876074","https://farm1.staticflickr.com/352/17719876074_3bb58ec0d5_m.jpg"
"40223","817","Knife","","Peabody Museum.,]4696,Harvard University[;Cambridge Mass.,Received by purchase 1871.,Collected by Dr. Clément","Switzerland,Neuchatel,Lake Neuchatel,Corcelettes","Corcelettes, 1422, Switzerland","6.662332300000003","46.8206982","","None","None","None","151","18.5","","","","natural, considerably obscured by,light verdigris.","1.5","Width shows ""blade 18.5"". Thickness shows ""1.5, 4, 6, 1.""","","","","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/17719876074","https://farm1.staticflickr.com/352/17719876074_3bb58ec0d5_m.jpg"
"40224","433","Knife","","Peabody Museum, 5869,Harvard University,Cambridge, Mass.,Received by purchase, 1871,Collected by Dr. Clement","Switzerland,Neuchatel,Lake Neuchatel,Corcelettes","Corcelettes, 1422, Switzerland","6.662332300000003","46.8206982","","None","None","None","135","13 blade","","","","natural surface, discoloured with some incrusted breccia, or lime deposit (?)","near tang 7","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/18343957941","https://farm9.staticflickr.com/8873/18343957941_fd7a5f342d_m.jpg"
"40224","658","Knife","","Peabody Museum    5869,, , Harvard University,, , Cambridge, Mass.,, , Received by purchase, 1871,, , Collected by Dr. Clément.","Switzerland,, Neuchatel,, Lake Neuchatel,, Corcelettes","",,,"","None","None","None","135","13 blade","","","","natural surface, discoloured with some encrusted breccia, or lime deposit (?)","neat tang 7","","","","","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/18343957941","https://farm9.staticflickr.com/8873/18343957941_fd7a5f342d_m.jpg"
"40224","817","Knife","","Peabody Museum.,5869.,Harvard University,Cambridge Mass.,Received by purchase 1871,Collected by Dr. Clément.","Switzerland,Neuchatel,Lake Neuchatel,Corcelettes","Corcelettes, 1422, Switzerland","6.662332300000003","46.8206982","","None","None","None","135","13","","","","natural surface, discoloured with some incrusted breccia, or lime deposit (3)","7","Width shows ""13 blade"". Thickness shows ""near tang 7.""","","","","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/18343957941","https://farm9.staticflickr.com/8873/18343957941_fd7a5f342d_m.jpg"
"40225","433","Knife","","Peabody Museum, 3388,Harvard University,Cambridge, Mass.,Received by purchase, 1868,Collected by G. de Mortillet","Switzerland,Neuchatel,Lake Neuchatel,Corcelettes","Corcelettes, 1422, Switzerland","6.662332300000003","46.8206982","","None","None","None","13","blade 18","","","","natural surface with slight encrustation at broad end","back 4; blade from about 3/4","","","","Blade is thin, tapering down from about 3/4mm","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/18342505955","https://farm1.staticflickr.com/415/18342505955_58950857f6_m.jpg"
"40225","658","Knife","","Peabody Museum   3388,, , Harvard University,, , Cambridge, Mass.,, , Received by purchase 1868,, , Collected by G. de Mortillet.","Switzerland,, Neuchatel,, Lake Neuchatel,, Corcelettes","",,,"","None","None","None","113","blade 18","","","","natural surface with slight encrustation at broad end.","back 4; blade, from about 0.75.","","","","","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/18342505955","https://farm1.staticflickr.com/415/18342505955_58950857f6_m.jpg"
"40225","817","Knife","","Peabody Museum.,3388,Harvard University,Cambridge Mass.,Received by purchase 1868,Collected by G. de Mortillet.","Switzerland,Neuchatel,Lake Neuchatel,Corcelettes","Corcelettes, 1422, Switzerland","6.662332300000003","46.8206982","","None","None","None","113","18","","","","natural surface with slight encrustation at broad end.","4","Width shows ""blade 18"". Thickness shows ""back 4mm  blade, from about ¾mm.""","","","","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/18342505955","https://farm1.staticflickr.com/415/18342505955_58950857f6_m.jpg"
"40226","433","Knife","","Peabody Museum, 6035,Harvard University,Cambridge, Mass.,Received by purchase 1871,Collected by Dr. Clement","Switzerland,Neuchatel,Lake Neuchatel,Cortaillod","Cortaillod, Switzerland","6.846270000000004","46.94358","","None","None","None","85","blade 23","","","","Natural, with slight discoloration.","1","","","","At A. - the blade is folded over. Very thin.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/18154649848","https://farm8.staticflickr.com/7761/18154649848_d6a894917e_m.jpg"
"40226","658","Knife","","Peabody Museum   6035,, , Harvard University,, , Cambridge, Mass.,, , Received by purchase 1871,, , Collected by Dr. Clément.","Switzerland,, Neuchatel,, Lake Neuchatel,, Cortaillod","",,,"","None","None","None","85","blade 23","","","","natural, with slight discoloration.","1","","","","At A, the blade is folded over. Very thin.","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/18154649848","https://farm8.staticflickr.com/7761/18154649848_d6a894917e_m.jpg"
"40226","817","Knife","","Peabody Museum.,6035,Harvard University,Cambridge Mass.,Received by purchase 1871,Collected by Dr. Clément.","Switzerland,Neuchatel,Lake Neuchatel,Corcelettes","Corcelettes, 1422, Switzerland","6.662332300000003","46.8206982","","None","None","None","85","23","","","","natural, with slight discolouration.","1","Width shows ""blade 23"".","","","At A. -- the blade is folded over.,Very thin.","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/18154649848","https://farm8.staticflickr.com/7761/18154649848_d6a894917e_m.jpg"
"40227","433","Knife","","Peabody Museum,Harvard University,Cambridge, Mass.,Received by purchase, 1871,Collected by Dr. Clement,5865","Switzerland,Neuchatel,St. Aubin,Lake Dwelling","Saint-Aubin, Switzerland","6.9807799999999816","46.88952","","None","None","None","95","blade 12","","","","Natural. Somewhat rough.","5.5","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/18338503022","https://farm8.staticflickr.com/7797/18338503022_b9cbe61a69_m.jpg"
"40227","658","Knife","","Peabody Museum,, , Harvard University,, , Cambridge, Mass.,, , received by purchase 1871,, , collected by Dr. Clément.    5865","Switzerland,Neuchatel,St. Aubin,Lake Dwelling.","",,,"","None","None","None","95","blade 12","","","","natural, somewhat rough.","5.5","","","","","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/18338503022","https://farm8.staticflickr.com/7797/18338503022_b9cbe61a69_m.jpg"
"40227","817","Knife","","Peabody Museum.,Harvard University,Cambridge Mass.,Received by purchase 1871,Collected by Dr. Clément.,5865","Switzerland,Neuchâtel,St. Aubin,Lake Dewlling.","Saint-Aubin, Switzerland","6.9807799999999816","46.88952","","None","None","None","95","12","","","","natural. somewhat rough.","5.5","Width shows ""blade 12.""","","","","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/18338503022","https://farm8.staticflickr.com/7797/18338503022_b9cbe61a69_m.jpg"
"40228","433","Knife","","Pitt Rivers Museum, Farnham","Switzerland,Neuchatel,Lake of Neuchatel","Neuchâtel, Switzerland","6.931932500000016","46.99297929999999","","None","None","None","206","blade 15","","56.7","","smooth, bronze colour","blade 4","","","","Edge slightly indented","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17719875314","https://farm1.staticflickr.com/445/17719875314_96be611a4b_m.jpg"
"40228","658","Knife","","Pitt Rivers Museum, Farnham","Switzerland,, Neuchatel,, Lake of Neuchatel","",,,"","None","None","None","206","blade 15","","","","smooth, bronze colour.","blade 456.7","","","","edge slightly indented.","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17719875314","https://farm1.staticflickr.com/445/17719875314_96be611a4b_m.jpg"
"40228","817","Knife","","Pitt Rivers Museum,Farnham","Switzerland,Neuchatel,Lake Neuchatel,","Lake Neuchâtel, Switzerland","6.872131800000034","46.9106751","","None","None","None","206","15","","56.7","","smooth. bronze colour","4","Width shows ""blade 15"". Thickness shows ""blade 4"".","","","edge slightly indented.","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/17719875314","https://farm1.staticflickr.com/445/17719875314_96be611a4b_m.jpg"
"40229","433","Knife","","Sotheby's Sale, 19.11.24,813,Collection of W. J. Knowles, MRIA, of Flixton Place, Ballymena","Switzerland,Neuchatel,Neuchatel","Neuchâtel, Switzerland","6.931932500000016","46.99297929999999","","None","None","None","190","blade 18; tang 16, 8.5","","","Traces of black patina","Smooth, dark bronze","blade 4.5; tang 17, 11","","","","In very good preservation","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/18343957311","https://farm9.staticflickr.com/8792/18343957311_1f6542fb50_m.jpg"
